y,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Homodyne detection,,,,,,,,6.0,2.0,22.0,2.0,1.0,4.0,4.0,5.0,9.0,5.0,9.0,8.0,6.0,2.0,
HPM weapons,,,,,,,,,,,,,,,,,,,,,,
Hypersonic weapon,,,,,,,,,,,,,,,,,,,,,,
Kinetic bombardment,,,,,,,,,,,,,,,,,,,,,,
Kinetic energy penetrator,,,,,,,,,,,,,,,,,,,,,,
Laser weapon,,,,,,,,,,,,,,,,,,,,,,
Lidar,,,,,,,,2.0,,5.0,,2.0,1.0,6.0,8.0,2.0,13.0,20.0,27.0,69.0,116.0,1.0
MAHEM,,,,,,,,,,,,,,,,,,,,,,
Metamaterial cloaking,,,,,,,,,,,,,,,,,,,,,,
MGM-166 LOSAT,,,,,,,,,,,,,,,,,,,,,,
Nonlinear metamaterial,,,,,,,,,,2.0,,,1.0,,,,,1.0,1.0,,,
Optical coating,,,,,,,,,,,,,,,,,,,,,,
Optoelectronic oscillator,,,,,,,,,,,,,,,,,,,,1.0,,
Particle-beam weapon,,,,,,,,,,,,,,,,,,,,,,
Plasma stealth,,,,,,,,,,,,,,,,,,,,,,
Pure fusion weapon,,,,,,,,,,,,,,,,,,,,,,
Quadcopter,,,,,,,,,,,,2.0,,1.0,3.0,8.0,13.0,16.0,22.0,34.0,50.0,
Quantum illumination,,,,,,,,28.0,16.0,59.0,11.0,21.0,20.0,31.0,24.0,69.0,36.0,45.0,40.0,39.0,67.0,
Quantum radar,,,,,,,,,,,,,,,,,,,,4.0,1.0,
Railgun,,,,,,,,,,,,1.0,,1.0,,,2.0,2.0,1.0,1.0,1.0,
Sonic weapon,,,,,,,,,,,,,,,,,,,,,,
Swarm robotic platforms,,,,,,,,,,,,,,,,,,,,,,
Swarm robotics,,,,,,,,,,,,,,1.0,,1.0,4.0,2.0,2.0,3.0,8.0,
Teslaphoresis,,,,,,,,,,,,,,,,,,,,,,
Vortex ring gun,,,,,,,,,,,,,,,,,,,,,,
Asteroid mining,,,,,,,,,,,,,,,,,,,2.0,1.0,,
Biomining,,,,,,,,,,,,,,,,,,,,,,
Urban mining,,,,,,,,,,,,,,,,,,,,,,
Closed system drug transfer device,,,,,,,,,,,,,,,,,,,,,,
DNA repair,,,,,,,,2.0,1.0,1.0,1.0,,,,1.0,3.0,,1.0,,,,
Electronic cigarette,,,,,,,,,,,,,,,,,2.0,,,2.0,,
Enzybiotics,,,,,,,,,,,,,,,,,,,,,,
Exhalation delivery system,,,,,,,,,,,,,,,,,,,,,,
Gene Editing,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,
Genome Prime Editing,,,,,,,,,,,,,,,,,,,,,,
ISCOM,,,,,,,,,,,,,,,,,,,,,,
Medicinal fungi,,,,,,,,,,,,,,,,,,,,,,
Microneedle drug delivery,,,,,,,,,,,,,,,,,,,,,,
Molecular Inversion Probe,,,,,,,,,,,,,,,,,,,,,,
NASBA,,,,,,,,,,,,,,,,,,,,,,
Off-target genome editing,,,,,,,,,,,,,,,,,,,,,,
Oncolytic virus,,,,,,,,2.0,,,,1.0,,,,1.0,,,1.0,2.0,2.0,
Phage therapy,,,,,,,,,,,,,,,,,,,,1.0,,
Receptor activated solely by a synthetic ligand,,,,,,,,,,,,,,,,,,,,,,
Senolytic,,,,,,,,,,,,,,,,,,,,,,
Stem-cell therapy,,,,,,,,,,,,,,,,,,,,,,
Structurally nanoengineered antimicrobial polypeptide polymers,,,,,,,,,,,,1.0,,,,,,,,,,
Targeted drug delivery,,,,,,,,1.0,,1.0,,1.0,,,,,2.0,3.0,3.0,4.0,3.0,
Virotherapy,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,2.0,
Air-launch-to-orbit,,,,,,,,,,,,,,,,,,,,,,
Artificial gravity,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,
Beam-powered propulsion,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Fusion rocket,,,,,,,,,,,,,,,,,,,,,,
Inflatable space habitat,,,,,,,,,,,,,,,,,,,,,,
Ion thruster,,,,,,,,,,,,,,1.0,,,,,,,,
Launch loop,,,,,,,,,,,,,,,,,,,,,,
Mass driver,,,,,,,,,,,,,,,,,,,,1.0,,
Mini-magnetosphere,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,
Miniaturized satellite,,,,,,,,,,,,,,,,,,,,,,
Nuclear photonic rocket,,,,,,,,,,,,,,,,,,,,,,
Photon rocket,,,,,,,,,,,,,,,,,,,,,,
Photonic laser thruster,,,,,,,,,,,,,,,,,,,,,,
Plasma propulsion engine,,,,,,,,1.0,,,,,,,,,,,1.0,,,
Propellant depot,,,,,,,,,,,,,,,,,,,,,,
Ram accelarator,,,,,,,,,,,,,,,,,,,,,,
Reusable launch system,,,,,,,,,,,,,,,,,,,,,,
Reusable rocket technology for orbital rockets,,,,,,,,,,,,,,,,,,,,,,
Skyhook,,,,,,,,,,,,,,,,,,,,,,
Space elevator,,,,,,,,1.0,,,,,,,,,1.0,,,,,
Space gun,,,,,,,,,,,,,,,,,,,,,,
Spaceplane,,,,,,,,,,,,,,,,,,,,,,
StarTram,,,,,,,,,,,,,,,,,,,,,,
Suborbital launch,,,,,,,,,,,,,,,,1.0,,,,,,
Autonomous Rail Rapid Transit,,,,,,,,,,,,,,,,,,,,,,
Autonomous vehicle,,,,,,,,,,,1.0,1.0,1.0,,2.0,2.0,2.0,8.0,17.0,49.0,54.0,
Backpack helicopter,,,,,,,,,,,,,,,,,,,,,,
Electric vehicle,,,,,,,,,,,,,1.0,4.0,2.0,2.0,2.0,9.0,10.0,11.0,17.0,
Fuel cell,,,,,,,,,3.0,2.0,,1.0,3.0,8.0,4.0,2.0,1.0,8.0,6.0,8.0,7.0,
Fuel cell vehicle,,,,,,,,,,,,,,,,,,,,,1.0,
Hoverbike,,,,,,,,,,,,,,,,,,,,,,
Hovertrain,,,,,,,,,,,,,,,,,,,,,,
Hydrogen vehicle,,,,,,,,,,,,,,,,,,,,,,
Hyperloop,,,,,,,,,,,,,,,,,,,,,,
Intelligent transportation system,,,,,,,,,,1.0,,,1.0,1.0,,,,3.0,4.0,1.0,2.0,
Jetpack,,,,,,,,,,,,,,,,,,,,,,
Maglev,,,,,,,,1.0,,,,,,,,,2.0,,2.0,,1.0,
PAV,,,,,,,,,,3.0,,1.0,,1.0,1.0,,,,,1.0,1.0,
Personal rapid transit,,,,,,,,,,,,,,,,,,3.0,,,,
Physical Internet,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,
Pulse detonation engine,,,,,,,,,,,,,,,,,,,,,,
Rapid transit,,,,,,,,55.0,61.0,74.0,25.0,41.0,42.0,43.0,65.0,144.0,105.0,102.0,118.0,155.0,130.0,2.0
Rocket transportation,,,,,,,,,,,,,,,,,,,,,,
Supersonic transport,,,,,,,,,,,,,,,,,,,,,,
Urban rail transit,,,,,,,,,,,,,,,,,,,,,2.0,
Vactrain,,,,,,,,,,,,,,,,,,,,,,
VTOL,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
Thermoacoustic heat engine,,,,,,,,,,,,,,,,,,,,,,
Hyper-personalized intelligence,,,,,,,,3.0,1.0,1.0,1.0,,5.0,3.0,7.0,4.0,2.0,2.0,13.0,10.0,22.0,
