,Agricultural robot,Closed ecological system,Cultured meat,Genetically modified food,Genetically modified organism,Meat analogue,Carbon capture and storage,Carbon dioxide removal,Gasoline from Carbon Dioxide,4D printing,Claytronics,"Electron-beam additive manufacturing, or electron-beam melting (EBM)",Life-cycle assessment,Radio-frequency identification,Robot end effector,Gamifying education,Intelligent tutoring system,Learning Management System,Dynamic inductive charging,E-textiles,Holography,laser diode headlights,Laser video display,Memristor,Phonon laser,Spintronics,Three-dimensional integrated circuit,Virtual retinal display,Volumetric display,Biomass to liquid,Combined Cycle Gas Turbine Plant,Electric vehicle battery fast charge,Fourth-generation biofuel,Gasification,Lead-cooled fast reactor,Lithium ion battery,Lithium iron phosphate battery,Modular Reactors,Molten salt reactor,Organic solar cell,Perovskite solar cell,Proton Battery,Smart grid,Supercapacitor,Triboelectric Nanogenerator,Foundation garment,Haptic feedback systems,Wearable journalism,Cryptocurrency,Stablecoin,Cryonics,Extreme Life extension,5g,6G,Ambient intelligence,Artificial general intelligence,Automatic AI debugging,Cloud computing,Deep learning,Digital image segmentation,Distributed ledger,DNA Computing,Embedded systems in substrate,Extreme ultraviolet lithography,General-purpose computing on graphics processing units,Gesture recognition,Haptic technology,Indoor positioning system,Internet of things,Li-Fi,Machine translation,Nanoradio,Natural Language Processing,Quantum algorithm,Quantum computing hardware,Quantum cryptography,Semantic Web,Smartphone,Streaming television,Vehicular communication systems,Wi-Fi 6,Intelligent Knowledge Management,Aerogel,Bioplastic,Carbon nanotube,Conductive polymer,Fullerene,Gallium Nitride semiconductor,Graphene,Graphene Oxide dough,Metamaterial,Nanocrystal,Photonic Metamaterial,Quantum dot,Shape-memory alloy,Augmented reality,Brain-computer interface,Computer-generated imagery,e-Reader,Extended Reality,Hyper-personalized Intelligence,Mixed Reality,Video tracking,Virtual reality,3D Bioprinting,Biosensor,Breath analysis,Capsule endoscopy,Microelectromechanical systems,Microfluidics,Molecular electronics,Nanorobotics,Neuroprosthetics,Powered exoskeleton,Protein Structure Prediction,Synthetic Blood,Active noise control,Electroshock weapon,Electrothermal-chemical technology for propellants,EMP weapon,HPM weapons,Laser weapon,Lidar,Quadcopter,Railgun,Sonic weapon,Teslaphoresis,Closed system drug transfer device,DNA repair,Electronic cigarette,Gene Editing,ISCOM,Molecular Inversion Probe,Phage therapy,Structurally nanoengineered antimicrobial polypeptide polymers,Ion thruster,Miniaturized satellite,Reusable launch system,Skyhook,Space elevator,Spaceplane,Suborbital launch,Autonomous vehicle,Electric vehicle,Fuel cell,Fuel cell vehicle,Hoverbike,Hydrogen vehicle,Hyperloop,Intelligent transportation system,Jetpack,Maglev,PAV,Personal rapid transit,Rapid transit,Supersonic transport,Vactrain,VTOL
2011-Aug,0.0,0.0004736193994506015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004736193994506015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004736193994506015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000947238798901203,0.0,0.0,0.0,0.0,0.005209813393956616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000947238798901203,0.0,0.0,0.0004736193994506015,0.002841716396703609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05115089514066496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000947238798901203,0.0,0.0,0.0,0.000947238798901203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004736193994506015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023680969972530073,0.0,0.0,0.0
2011-Dec,0.0,0.0017439832577607255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017439832577607255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001162655505173817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005813277525869085,0.0,0.0,0.0,0.0,0.0029066387629345424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01162655505173817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04534356470177886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325311010347634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325311010347634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005813277525869085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001162655505173817,0.0,0.0,0.0
2011-Feb,0.0,0.005167068549776093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004305890458146745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000861178091629349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004305890458146745,0.0,0.0,0.0,0.0,0.004736479503961419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001722356183258698,0.011195315191181537,0.0,0.0,0.0,0.0,0.0038753014123320702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056407165001722354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004305890458146745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000861178091629349,0.0,0.0,0.0,0.0012917671374440233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004305890458146745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000861178091629349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004305890458146745,0.0,0.0,0.0
2011-Jan,0.0,0.02132954141485958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007899830153651697,0.0,0.0,0.0,0.00039499150768258485,0.00039499150768258485,0.0,0.0,0.0015799660307303394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005529881107556188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007899830153651697,0.008689813169016868,0.0,0.0,0.0,0.0,0.002764940553778094,0.0,0.0,0.00039499150768258485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04858395544495794,0.00039499150768258485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007899830153651697,0.0,0.0011849745230477545,0.0,0.0,0.0,0.00039499150768258485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015799660307303394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039499150768258485,0.0,0.0,0.0,0.0,0.0,0.00039499150768258485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011849745230477545,0.0,0.0,0.0
2011-Jul,0.0,0.00045332970669567977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045332970669567977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013599891200870393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008159934720522236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009066594133913595,0.009973253547304954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045332970669567977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03853302506913278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013599891200870393,0.0,0.0,0.0,0.0013599891200870393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045332970669567977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045332970669567977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009066594133913595,0.0,0.0,0.0
2011-Jun,0.0,0.001417233560090703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047241118669690094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009448223733938019,0.0,0.0,0.0,0.0,0.004251700680272108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009448223733938019,0.006613756613756613,0.0,0.0,0.0,0.0,0.0,0.0,0.0018896447467876038,0.0,0.0,0.0,0.0,0.0,0.00047241118669690094,0.0,0.0,0.0,0.0,0.0009448223733938019,0.0,0.04251700680272109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047241118669690094,0.0,0.0,0.0,0.00047241118669690094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001417233560090703,0.0,0.0,0.0
2011-Mar,0.0,0.0007897334649555774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031589338598223098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003948667324777887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003948667324777887,0.0,0.0,0.0,0.0,0.005923000987166831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023692003948667323,0.0,0.0,0.0,0.015004935834155972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007897334649555774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315893385982231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003948667324777887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007897334649555774,0.0,0.0,0.0,0.0023692003948667323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019743336623889436,0.0,0.0,0.0
2011-May,0.0,0.0009431293030274451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047156465151372253,0.0,0.0,0.00047156465151372253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004715646515137226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01320381024238423,0.0,0.0,0.0,0.0,0.0028293879090823355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03442421956050175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009431293030274451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047156465151372253,0.0,0.0,0.0
2011-Nov,0.0,0.0008929767379559764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013394651069339645,0.0,0.0,0.0,0.0,0.0,0.0,0.0004464883689779882,0.0004464883689779882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004464883689779882,0.0,0.0,0.0,0.0,0.006250837165691834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017859534759119527,0.0,0.0,0.0,0.013394651069339646,0.0,0.0,0.0,0.0,0.0035719069518239054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03884448810108497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013394651069339645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008929767379559764,0.0,0.0004464883689779882,0.0,0.0,0.0,0.0008929767379559764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004464883689779882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008929767379559764,0.0,0.0,0.0
2011-Oct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040914856184280516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040914856184280516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009819565484227324,0.0,0.0,0.0,0.0,0.002454891371056831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04827953029745101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016365942473712206,0.0008182971236856103,0.0,0.0,0.00040914856184280516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012274456855284155,0.0,0.0,0.0
2011-Sep,0.0,0.00041605991262741833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041605991262741833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041605991262741833,0.0,0.007073018514666112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016642396505096733,0.0,0.0,0.0,0.006656958602038693,0.0,0.0,0.0,0.0,0.00041605991262741833,0.0,0.0,0.00041605991262741833,0.0,0.0,0.0,0.0,0.00041605991262741833,0.0,0.0,0.0,0.0,0.0,0.0,0.04618265030164344,0.0,0.0,0.0,0.0,0.0,0.0,0.00041605991262741833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008321198252548367,0.0,0.0,0.002080299563137092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002080299563137092,0.0,0.0,0.0
2012-Apr,0.0,0.0014765051123989518,0.0,0.0,0.0,0.0,0.00036912627809973796,0.0,0.0,0.0,0.0,0.0,0.0,0.0007382525561994759,0.0,0.0,0.0,0.0,0.0,0.0,0.00036912627809973796,0.0007382525561994759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011073788342992137,0.0007382525561994759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751651840094497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007382525561994759,0.0,0.0,0.0007382525561994759,0.008120778118194234,0.0,0.0,0.0,0.0,0.005167767893396331,0.0,0.0,0.00036912627809973796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503340592816803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011073788342992137,0.0,0.0,0.0,0.00036912627809973796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011073788342992137,0.0,0.0,0.0
2012-Aug,0.0,0.0009447628645210052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031492095484033505,0.0,0.0,0.00031492095484033505,0.0,0.00031492095484033505,0.0,0.0,0.0009447628645210052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031492095484033505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006298419096806701,0.0,0.0,0.00031492095484033505,0.0,0.005983498141966366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006298419096806701,0.0,0.0,0.0006298419096806701,0.005038735277445361,0.0,0.0,0.0,0.0,0.0022044466838823454,0.0006298419096806701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051961957548655284,0.00031492095484033505,0.0,0.0,0.0,0.0,0.0,0.00031492095484033505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012596838193613402,0.0,0.0,0.0,0.00031492095484033505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031492095484033505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031492095484033505,0.0,0.0,0.0,0.0,0.00031492095484033505,0.0009447628645210052,0.0,0.0,0.0,0.0012596838193613402,0.0,0.0,0.0
2012-Dec,0.0,0.0016830766641420518,0.0,0.0,0.00042076916603551296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012623074981065387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012623074981065387,0.0,0.0,0.0,0.0,0.007573844988639233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016830766641420518,0.0,0.0,0.0,0.005890768324497181,0.0,0.0,0.0,0.0,0.005890768324497181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033661533282841036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042076916603551296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008415383320710259,0.0,0.0021038458301775647,0.0,0.0,0.0,0.00042076916603551296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-Feb,0.0,0.004517453798767967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106776180698152,0.0,0.0,0.0,0.0004106776180698152,0.0004106776180698152,0.0,0.0,0.0004106776180698152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106776180698152,0.0,0.0,0.0,0.0,0.005749486652977412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032854209445585215,0.0,0.0,0.0,0.0,0.01108829568788501,0.0,0.0008213552361396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08747433264887064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106776180698152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008213552361396304,0.0,0.0,0.0,0.0008213552361396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012320328542094457,0.0,0.0,0.0
2012-Jan,0.0,0.03031116909028124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003836856846871043,0.0,0.0,0.0007673713693742086,0.0003836856846871043,0.0003836856846871043,0.0,0.0003836856846871043,0.001151057054061313,0.0,0.001151057054061313,0.0,0.0,0.0,0.0,0.0,0.0,0.001151057054061313,0.0007673713693742086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001151057054061313,0.0,0.0,0.0,0.0,0.001151057054061313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003836856846871043,0.0,0.0,0.006138970954993669,0.0,0.0,0.0,0.0,0.009592142117177608,0.0,0.0007673713693742086,0.0,0.0,0.0003836856846871043,0.0,0.0,0.0,0.0,0.0,0.0,0.0003836856846871043,0.0,0.0,0.07635345125273375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015347427387484172,0.0,0.0,0.0,0.0003836856846871043,0.001151057054061313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007673713693742086,0.0,0.0,0.0,0.0,0.001151057054061313,0.0,0.0,0.0
2012-Jul,0.0,0.0007255051329488157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255051329488157,0.0,0.0,0.0,0.0,0.0010882576994232236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036275256647440784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255051329488157,0.0,0.0,0.0,0.0,0.005441288497116117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009431566728334603,0.0,0.0,0.0,0.0,0.004353030797692894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054775637537635584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255051329488157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002539267965320855,0.0007255051329488157,0.0,0.0,0.0007255051329488157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255051329488157,0.0,0.0,0.0,0.0,0.002539267965320855,0.0,0.0,0.0
