"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"5 Cacao and Coffee Roasting Using Concentrated Solar Energy: ATechnology for Small Farmers in Rural Areas of Peru","",,"Renewable Energy; a Status Quo","","2016","","","73","82","It is evident to all that climate change is happening – the results can be seen in many countries. Floods, freaks storms, wind speeds of more than 80 mph, heat waves, droughts, rising sea levels and disappearing glaciers, largely due to excessive use of fossil fuels. Climate change acceleration began slowly in the 1970s but has now increased beyond our ability to stop it or reduce its impact. Using renewable energy effectively on a large scale will put an end or considerably slow down this process in many parts of the world. This book shows that some countries are making greater efforts than others. Installations of the 70s and 80s were limited to kilowatts while in the 2010s we speak in terms of megawatts. The cost of most renewable energy systems have been reduced by so much that they have reached parity with fossil fuels, or are even cheaper. The most effective progress has been made in photovoltaic systems, whilst concentrated solar power, biomass, wind energy and hydro-power have greatly improved payback periods too. While much is hoped from the outcome of the December 2015 Paris climate summit, realistically in the past very few nations honoured their pledges. A great deal of aid has been given to poor countries which are suffering from climate change, however the donor nations have failed to restrict their own carbon emissions. Many poor countries feel they are being expected to forgo the industrial benefits which came from the industrial revolution powered by fossil fuels. The book will outline the achievements of renewable energy by the end of 2015 / beginning of 2016.","","9788793379497","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227842.pdf&bkn=9218906&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"6 Source Coding","M. A. Bhagyaveni; R. Kalidoss; K. S. Vishvaksenan",NA; NA; NA,"Introduction to Analog and Digital Communication","","2016","","","125","164","This book primarily focuses on the design of analog and digital communication systems; and has been structured to cater to the second year engineering undergraduate students of Computer Science, Information Technology, Electrical Engineering and Electronics and Communication departments. For better understanding, the basics of analog communication systems are outlined before the digital communication systems section. The content of this book is also suitable for the students with little knowledge in communication systems. The book is divided into five modules for efficient presentation, and it provides numerous examples and illustrations for the detailed understanding of the subject, in a thorough manner. Technical topics discussed in the book include: • Analog modulation techniques-AM, FM and PM • Digital modulation techniques-ASK, PSK, FSK, QPSK, MSK and M-ary modulation • Pulse modulation techniques and Data communication • Source coding techniques-Shannon Fano and Huffman coding; channel coding techniques-Linear block codes and convolutional codes • Advanced communication techniques topics includes-Cellular communication, Satellite communication and multiple access schemes.","","9788793379329","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227935.pdf&bkn=9218913&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"2 Modeling and Simulation of Ge/Si-Nanodisk Array for QD-based IB Solar Cells","",,"Green Photonics and Smart Photonics","","2016","","","25","46","In recent years, many efforts have been devoted in the study, development and application of Green Photonics and Smart Photonics. This book presents recent advances, both theoretical and applications, reflecting the cutting-edge technologies and research achievements within these research fields. Green Photonics intend to develop photonics technologies that can conserve energy, reduce pollution and create renewable energy. Light emitting diodes (LEDs) and solar cells with the characteristics of sustainable and low energy consumption are addressed in this book. The term of Smart Photonics reflect intelligence of optical and optoelectronic components with high sensitivity, fast response time and/or compact size. The book explores various aspects ofsmart photonics including fiber sensors, optoelectronic devices and waveguide devices. The chapters in this edited book are written by researchers who presented quality papers at the 2015 International Symposium of Next-Generation Electronics (ISNE 2015), which was held in Taipei, Taiwan. The ISNE 2015 provided a common forum in the areas of opto-electron devices, photonics, integrated circuits, and microelectronic systems and technologies. The technical program consisted of 5 plenary talks, 23 invited talks and more than 250 contributed oral and poster presentations. After a rigorous review process, the ISNE 2015 technical program committee has selected 10 outstanding presentations and invited the authors to prepare extended chapters for inclusion in this book. Of the 10 chapters, five focus on the subject of green photonics, and the others cover smart photonics.","","9788793379268","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227853.pdf&bkn=9218813&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"37 Psychiatric Aspects of Inflammatory Bowel Disease","",,"Inflammatory Bowel Disease, 2nd Edition","","2016","","","615","622","Inflammatory Bowel Disease, 2nd edition presents updated information about inflammatory bowel disease in health-care workers. The theoretical content is based on controlled and randomized clinical studies in the meta-analyzes, conducted appropriately and especially in global consensus and led by international experts. As such, the reader has access the important topics required to understand the ulcerative colitis and Crohn's disease. The editors and chapter authors, all established names within gastroenterology and coloproctology, and having extensive experience in assisting patients with inflammatory bowel disease, provide a concise book with quick and objective reference texts that complement the knowledge of students, doctors, nurses, nutritionists and psychologists of daily clinical practice.","","9788793379183","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227718.pdf&bkn=9218790&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"5 Inductive Wireless Power Transfer Using Circuit Theory","J. I. Agbinya",NA,"Wireless Power Transfer 2nd Edition","","2016","","","165","216","Wireless Power Transfer is the second edition of a well received first book, which published in 2012. It represents the state-of-the-art at the time of writing, and addresses a unique subject of great international interest in terms of research. Most of the chapters are contributed by the main author, though as in the first edition several chapters are contributed by other authors. The authors of the various chapters are experts in their own right on the specific topics within wireless energy transfer. Compared to the first edition, this new edition is more comprehensive in terms of the concepts discussed, and the range of current industrial applications which are presented, such as those of magnetic induction. From the eleven chapters of the first edtion, this second edition has expanded to twenty chapters. More chapters on the theoretical foundations and applications have been included. This new edition also contains chapters which deal with techniques for reducing power losses in wireless power transfer systems. In this regard, specific chapters discuss impedance matching methods, frequency splitting and how to deploy systems based on frequency splitting. A new chapter on multi-dimensional wireless power transfer has also been added. The design of wireless power transfer systems based on bandpass filtering approach has been included, in addition to the two techniques using couple mode theory and electronic circuits. The book has retained chapters on how to increase efficiency of power conversion and induction, and also how to control the power systems. Furthermore, detailed techniques for power relay, including applications, which were also discussed in the first edition, have been updated and kept. The book is written in a progressive manner, with a knowledge of the first chapters making it easier to understand the later chapters. Most of the underlying theories covered in the book are clearly relevant to inductive near field communications, robotic control, robotic propulsion techniques, induction heating and cooking and a range of mechatronic systems.","","9788793237636","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227771.pdf&bkn=9218835&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"List of Contributors","",,"The Internet of Women sm Accelerating Culture Change","","2016","","","335","350","Female scientists, technologists, engineers, and mathematicians worldwide are making historic contributions to their fields. The modern workforce is closer to gender-equal than it has ever been, and many efforts are in place to support further progress. The Internet of Women provides an exciting look at personal narratives and case studies of female leaders and cultural shifts around the globe that illustrate this promising trend. From the United Nations' emphasis on girls and technology education in the SDGs (Sustainable Development Goals) to the increased female labor force in Zambia, a policy change that was inspired by the MDGs (UN Millennial Development Goals), The Internet of Women captures stunning examples of progress from around the world and men working hand in hand with women advocating for cultural change. Scholars and practitioners lament the lack of women leading and working in leading organizations in the technology industry. Gender equality and female participation in the tech field is critical to both developing and developed economies; nevertheless, this gap remains a global phenomenon. The lack of female leadership is particularly extreme at the highest echelons of leading technology organizations. Few publicly traded tech companies have female CEOs - in fact, most nations have zero female leadership in the tech industry. This gap does indicate a slow pace of progress for gender equality in tech employment. Women's pay still lags nearly a decade behind, according to the World Economic Forum, meaning that women's on average pay today is the equivalent to that of similarly qualified and similarly employed men in 2006. Without significant progress, the current rate of change will not lead to parity for 118 years, according to the World Economic Forum (WEF). However there's significant work being done to shift this tide. Take for instance Michelle Lee, the first female Under Secretary of Commerce for Intellectual Property and Director of the United States Patent and Trademark Office (USPTO), reflects on her childhood Girl Scout badge in sewing and cooking and how that memory inspired to create an IP badge that exposes young women to the process of invention. Social entrepreneur, investor, and Malala Fund co-founder Shiza Shahid shares her efforts beginning from mentoring young women in Pakistan to her current work directing more investment to women innovators around the globe. And Elizabeth Isele, a senior fellow in Social Innovation at Babson College, shares her research on women and ageism saying we need to retire the word retirement. The book is divided into six parts, each with unique areas of focus: • Millennials Leading: Exploring Challenges and Opportunities Facing the Next Generation of Women in Technology • Men and Women Empowering One Another• Bold Leadership: Women Changing the Culture of Investment and Entrepreneurship • Educating for the 21st Century • Breaking the Glass Ceiling: A Generation of Women Forging into Technology Leadership • Emerging Fields of TechnologyThe Internet of Women gathers examples about the increasingly inclusive and progressive gender culture in technology from over 30 countries. Stories range from an entrepreneur in Dubai partnering with private and public sector entities to accelerate blockchain technology to a young British woman moving to Silicon Valley to launch an artificial intelligence platform and incubator. The book is intended for corporations, academic institutions, the private sector, government agencies, gender experts, and the general public, and its key benefit is to let the reader understand a path towards implementing diversity overall globally. It also showcases the strategies, tools, and tactical execution on how create cultural change in all parts of the world.","","9788793379671","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228656.pdf&bkn=9218770&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Manifesto","",,"The Internet of Women sm Accelerating Culture Change","","2016","","","303","310","Female scientists, technologists, engineers, and mathematicians worldwide are making historic contributions to their fields. The modern workforce is closer to gender-equal than it has ever been, and many efforts are in place to support further progress. The Internet of Women provides an exciting look at personal narratives and case studies of female leaders and cultural shifts around the globe that illustrate this promising trend. From the United Nations' emphasis on girls and technology education in the SDGs (Sustainable Development Goals) to the increased female labor force in Zambia, a policy change that was inspired by the MDGs (UN Millennial Development Goals), The Internet of Women captures stunning examples of progress from around the world and men working hand in hand with women advocating for cultural change. Scholars and practitioners lament the lack of women leading and working in leading organizations in the technology industry. Gender equality and female participation in the tech field is critical to both developing and developed economies; nevertheless, this gap remains a global phenomenon. The lack of female leadership is particularly extreme at the highest echelons of leading technology organizations. Few publicly traded tech companies have female CEOs - in fact, most nations have zero female leadership in the tech industry. This gap does indicate a slow pace of progress for gender equality in tech employment. Women's pay still lags nearly a decade behind, according to the World Economic Forum, meaning that women's on average pay today is the equivalent to that of similarly qualified and similarly employed men in 2006. Without significant progress, the current rate of change will not lead to parity for 118 years, according to the World Economic Forum (WEF). However there's significant work being done to shift this tide. Take for instance Michelle Lee, the first female Under Secretary of Commerce for Intellectual Property and Director of the United States Patent and Trademark Office (USPTO), reflects on her childhood Girl Scout badge in sewing and cooking and how that memory inspired to create an IP badge that exposes young women to the process of invention. Social entrepreneur, investor, and Malala Fund co-founder Shiza Shahid shares her efforts beginning from mentoring young women in Pakistan to her current work directing more investment to women innovators around the globe. And Elizabeth Isele, a senior fellow in Social Innovation at Babson College, shares her research on women and ageism saying we need to retire the word retirement. The book is divided into six parts, each with unique areas of focus: • Millennials Leading: Exploring Challenges and Opportunities Facing the Next Generation of Women in Technology • Men and Women Empowering One Another• Bold Leadership: Women Changing the Culture of Investment and Entrepreneurship • Educating for the 21st Century • Breaking the Glass Ceiling: A Generation of Women Forging into Technology Leadership • Emerging Fields of TechnologyThe Internet of Women gathers examples about the increasingly inclusive and progressive gender culture in technology from over 30 countries. Stories range from an entrepreneur in Dubai partnering with private and public sector entities to accelerate blockchain technology to a young British woman moving to Silicon Valley to launch an artificial intelligence platform and incubator. The book is intended for corporations, academic institutions, the private sector, government agencies, gender experts, and the general public, and its key benefit is to let the reader understand a path towards implementing diversity overall globally. It also showcases the strategies, tools, and tactical execution on how create cultural change in all parts of the world.","","9788793379671","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228609.pdf&bkn=9218770&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"About the Authors","K. R. S.; R. K. Kamat",NA; NA,"Educational Data Mining with R and Rattle","","2016","","","105","106","Educational Data Mining (EDM) is one of the emerging fields in the pedagogy and andragogy paradigm, it concerns the techniques which research data coming from the educational domain. EDM is a promising discipline which has an imperative impact on predicting students' academic performance. It includes the transformation of existing, and the innovation of new approaches derived from multidisciplinary spheres of influence such as statistics, machine learning, psychometrics, scientific computing etc. An archetype that is covered in this book is that of learning by example. The intention is that reader will easily be able to replicate the given examples and then adapt them to suit their own needs of teaching-learning. The content of the book is based on the research work undertaken by the authors on the theme ""Mining of Educational Data for the Analysis and Prediction of Students' Academic Performance"". The basic know-how presented in this book can be treated as guide for educational data mining implementation using R and Rattle open source data mining tools. . Technical topics discussed in the book include: • Emerging Research Directions in Educational Data Mining • Design Aspects and Developmental Framework of the System • Model Development - Building Classifiers • Educational Data Analysis: Clustering Approach","","9788793379305","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227869.pdf&bkn=9218801&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"7 Initiating the Formal Supervisory Process","D. Toncich",NA,"Key Factors in Postgraduate Research Supervision A Guide for Supervisors","","2016","","","129","144","Key Factors in Postgraduate Research Supervision - A Guide for Supervisors is designed to inform and support university academics and researchers who are taking on the responsibilities of postgraduate research student supervision. It is aimed at early career professionals, who may be undertaking supervision for the first time, and also experienced supervisors seeking to develop a more formal framework for their supervision, in an increasingly complex academic environment. The objective of the book is to help supervisors create the ""complete postgraduate student"". That is, an individual who can develop the rigors and disciplines of research conduct and research writing, as well as a broader understanding of the environment in which many postgraduate qualified professionals will work. The majority of postgraduate research students in the modern world ultimately use their acquired skills to work outside the university research environment, so emphasis is given to preparing research students for these varied roles, which can include management; commercial research or start-up company pathways. Any competent academic can be a good research supervisor when things are going well. Real supervisory skills only come into play when things have gone awry. That is when a professional and structured approach to problem solving and conflict resolution is required. This book seeks to provide the framework in which supervisors can develop such an approach. The topics covered in this text cover the spectrum of the supervisory process, from understanding the university research environment, through to recruiting students; induction; planning of the research program; peer review and thesis/dissertation preparation. Additionally, important peripheral issues, such as preparing graduates for various future roles; managing collaborative research programs; managing cases of misfeasance, and developing long-term relationships with students are also covered.","","9788793379435","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227924.pdf&bkn=9218889&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"9 Compressive Sensing for Wireless Sensor Networks","R. Sankararajan; H. Rajendran; A. N. Sukumaran",NA; NA; NA,"Compressive Sensing for Wireless Communication: Challenges and Opportunities","","2016","","","329","386","Compressed Sensing (CS) is a promising method that recovers the sparse and compressible signals from severely under-sampled measurements. CS can be applied to wireless communication to enhance its capabilities. As this technology is proliferating, it is possible to explore its need and benefits for emerging applicationsCompressive Sensing for Wireless Communication provides: • A clear insight into the basics of compressed sensing • A thorough exploration of applying CS to audio, image and computer vision • Different dimensions of applying CS in Cognitive radio networks • CS in wireless sensor network for spatial compression and projection • Real world problems/projects that can be implemented and tested • Efficient methods to sample and reconstruct the images in resource constrained WMSN environmentThis book provides the details of CS and its associated applications in a thorough manner. It lays a direction for students and new engineers and prepares them for developing new tasks within the field of CS. It is an indispensable companion for practicing engineers who wish to learn about the emerging areas of interest.","","9788793379862","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228020.pdf&bkn=9218880&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"9 Conflict Resolution in Postgraduate Research","D. Toncich",NA,"Key Factors in Postgraduate Research Supervision A Guide for Supervisors","","2016","","","155","176","Key Factors in Postgraduate Research Supervision - A Guide for Supervisors is designed to inform and support university academics and researchers who are taking on the responsibilities of postgraduate research student supervision. It is aimed at early career professionals, who may be undertaking supervision for the first time, and also experienced supervisors seeking to develop a more formal framework for their supervision, in an increasingly complex academic environment. The objective of the book is to help supervisors create the ""complete postgraduate student"". That is, an individual who can develop the rigors and disciplines of research conduct and research writing, as well as a broader understanding of the environment in which many postgraduate qualified professionals will work. The majority of postgraduate research students in the modern world ultimately use their acquired skills to work outside the university research environment, so emphasis is given to preparing research students for these varied roles, which can include management; commercial research or start-up company pathways. Any competent academic can be a good research supervisor when things are going well. Real supervisory skills only come into play when things have gone awry. That is when a professional and structured approach to problem solving and conflict resolution is required. This book seeks to provide the framework in which supervisors can develop such an approach. The topics covered in this text cover the spectrum of the supervisory process, from understanding the university research environment, through to recruiting students; induction; planning of the research program; peer review and thesis/dissertation preparation. Additionally, important peripheral issues, such as preparing graduates for various future roles; managing collaborative research programs; managing cases of misfeasance, and developing long-term relationships with students are also covered.","","9788793379435","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227922.pdf&bkn=9218889&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"About the Editors","",,"Green Photonics and Smart Photonics","","2016","","","221","222","In recent years, many efforts have been devoted in the study, development and application of Green Photonics and Smart Photonics. This book presents recent advances, both theoretical and applications, reflecting the cutting-edge technologies and research achievements within these research fields. Green Photonics intend to develop photonics technologies that can conserve energy, reduce pollution and create renewable energy. Light emitting diodes (LEDs) and solar cells with the characteristics of sustainable and low energy consumption are addressed in this book. The term of Smart Photonics reflect intelligence of optical and optoelectronic components with high sensitivity, fast response time and/or compact size. The book explores various aspects ofsmart photonics including fiber sensors, optoelectronic devices and waveguide devices. The chapters in this edited book are written by researchers who presented quality papers at the 2015 International Symposium of Next-Generation Electronics (ISNE 2015), which was held in Taipei, Taiwan. The ISNE 2015 provided a common forum in the areas of opto-electron devices, photonics, integrated circuits, and microelectronic systems and technologies. The technical program consisted of 5 plenary talks, 23 invited talks and more than 250 contributed oral and poster presentations. After a rigorous review process, the ISNE 2015 technical program committee has selected 10 outstanding presentations and invited the authors to prepare extended chapters for inclusion in this book. Of the 10 chapters, five focus on the subject of green photonics, and the others cover smart photonics.","","9788793379268","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227957.pdf&bkn=9218813&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"12 Thromboembolic Manifestations of Inflammatory Bowel Disease","",,"Inflammatory Bowel Disease, 2nd Edition","","2016","","","149","156","Inflammatory Bowel Disease, 2nd edition presents updated information about inflammatory bowel disease in health-care workers. The theoretical content is based on controlled and randomized clinical studies in the meta-analyzes, conducted appropriately and especially in global consensus and led by international experts. As such, the reader has access the important topics required to understand the ulcerative colitis and Crohn's disease. The editors and chapter authors, all established names within gastroenterology and coloproctology, and having extensive experience in assisting patients with inflammatory bowel disease, provide a concise book with quick and objective reference texts that complement the knowledge of students, doctors, nurses, nutritionists and psychologists of daily clinical practice.","","9788793379183","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227783.pdf&bkn=9218790&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Glossary","A. Kok",NA,"The Use of Online Collaboration Tools for Employee Volunteering: A Case Study of IBM’s CSC Program","","2016","","","175","180","The digital age has introduced a deeper sense of connectivity in business environments. By relying more heavily on current technologies, organizations now experience more effective communication and opportunities for collaboration between individuals. The Use of Online Collaboration Tools for Employee Volunteering is one of the latest scholarly research works on the design and implementation of e-collaboration technology in a workplace setting. Featuring extensive coverage on a range of topics relating to the benefits and challenges of these tools, this book is an essential reference source for students, researchers, and practitioners seeking relevant research on the use of digital spaces within organizational contexts. Technical topics discussed in the book include:. • Communities of Practice (CoP) • E-Collaborative Learning • Computer-supported collaborative learning • Social Networking Sites • Web-Based Learning","","9788793379169","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227788.pdf&bkn=9218842&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"2 Behind Every GreatWoman, There May Be a Man","",,"The Internet of Women sm Accelerating Culture Change","","2016","","","54","83","Female scientists, technologists, engineers, and mathematicians worldwide are making historic contributions to their fields. The modern workforce is closer to gender-equal than it has ever been, and many efforts are in place to support further progress. The Internet of Women provides an exciting look at personal narratives and case studies of female leaders and cultural shifts around the globe that illustrate this promising trend. From the United Nations' emphasis on girls and technology education in the SDGs (Sustainable Development Goals) to the increased female labor force in Zambia, a policy change that was inspired by the MDGs (UN Millennial Development Goals), The Internet of Women captures stunning examples of progress from around the world and men working hand in hand with women advocating for cultural change. Scholars and practitioners lament the lack of women leading and working in leading organizations in the technology industry. Gender equality and female participation in the tech field is critical to both developing and developed economies; nevertheless, this gap remains a global phenomenon. The lack of female leadership is particularly extreme at the highest echelons of leading technology organizations. Few publicly traded tech companies have female CEOs - in fact, most nations have zero female leadership in the tech industry. This gap does indicate a slow pace of progress for gender equality in tech employment. Women's pay still lags nearly a decade behind, according to the World Economic Forum, meaning that women's on average pay today is the equivalent to that of similarly qualified and similarly employed men in 2006. Without significant progress, the current rate of change will not lead to parity for 118 years, according to the World Economic Forum (WEF). However there's significant work being done to shift this tide. Take for instance Michelle Lee, the first female Under Secretary of Commerce for Intellectual Property and Director of the United States Patent and Trademark Office (USPTO), reflects on her childhood Girl Scout badge in sewing and cooking and how that memory inspired to create an IP badge that exposes young women to the process of invention. Social entrepreneur, investor, and Malala Fund co-founder Shiza Shahid shares her efforts beginning from mentoring young women in Pakistan to her current work directing more investment to women innovators around the globe. And Elizabeth Isele, a senior fellow in Social Innovation at Babson College, shares her research on women and ageism saying we need to retire the word retirement. The book is divided into six parts, each with unique areas of focus: • Millennials Leading: Exploring Challenges and Opportunities Facing the Next Generation of Women in Technology • Men and Women Empowering One Another• Bold Leadership: Women Changing the Culture of Investment and Entrepreneurship • Educating for the 21st Century • Breaking the Glass Ceiling: A Generation of Women Forging into Technology Leadership • Emerging Fields of TechnologyThe Internet of Women gathers examples about the increasingly inclusive and progressive gender culture in technology from over 30 countries. Stories range from an entrepreneur in Dubai partnering with private and public sector entities to accelerate blockchain technology to a young British woman moving to Silicon Valley to launch an artificial intelligence platform and incubator. The book is intended for corporations, academic institutions, the private sector, government agencies, gender experts, and the general public, and its key benefit is to let the reader understand a path towards implementing diversity overall globally. It also showcases the strategies, tools, and tactical execution on how create cultural change in all parts of the world.","","9788793379671","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228619.pdf&bkn=9218770&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"4 System-Level Co-Specification","L. Pomante",NA,"Electronic System-Level HW/SW Co-Design of Heterogeneous Multi-Processor Embedded Systems","","2016","","","47","62","Modern electronic systems consist of a fairly heterogeneous set of components. Today, a single system can be constituted by a hardware platform, frequently composed of a mix of analog and digital components, and by several software application layers. The hardware can include several heterogeneous microprocessors (e.g. GPP, DSP, GPU, etc.), dedicated ICs (ASICs and/or FPGAs), memories, a set of local connections between the system components, and some interfaces between the system and the environment (sensors, actuators, etc.). Therefore, on the one hand, multi-processor embedded systems are capable of meeting the demand of processing power and flexibility of complex applications. On the other hand, such systems are very complex to design and optimize, so that the design methodology plays a major role in determining the success of the products. For these reasons, to cope with the increasing system complexity, the approaches typically used today are oriented towards co-design methodologies working at the higher levels of abstraction. Unfortunately, such methodologies are typically customized for the specific application, suffer of a lack of generality and still need a considerable effort when real-size project are envisioned. Therefore, there is still the need for a general methodology able to support the designer during the high-level steps of a co-design flow, enabling an effective design space exploration before tackling the low-level steps and thus committing to the final technology. This should prevent costly redesign loops.In such a context, the work described in this book, composed of two parts, aims at providing models, methodologies and tools to support each step of the co-design flow of embedded systems implemented by exploiting heterogeneous multi-processor architectures mapped on distributed systems, as well as fully integrated onto a single chip. The first part focuses on issues like the analysis of system specification languages, and the analysis of existing system-level HW/SW co-simulation methodologies to support heterogeneous multi-processor architectures. The second part focuses mainly on Design Space Exploration, and it presents both some theoretical advancements with respect to the first part, and the development of a prototypal framework that provides practical exploitation of the proposed concepts.","","9788793379374","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227944.pdf&bkn=9218776&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"2 Signals and Systems (Continuous and Discrete)","M. N. Khan; S. K. Hasnain; M. Jamil",NA; NA; NA,"Digital Signal Processing: A Breadth-First Approach","","2016","","","11","76","The subject of Digital Signal Processing (DSP) is enormously complex, involving many concepts, probabilities, and signal processing that are woven together in an intricate manner. To cope with this scope and complexity, many DSP texts are often organized around the “numerical examples” of a communication system. With such organization, readers can see through the complexity of DSP, they learn about the distinct concepts and protocols in one part of the communication system while seeing the big picture of how all parts fit together. From a pedagogical perspective, our personal experience has been that such approach indeed works well. Based on the authors' extensive experience in teaching and research, Digital Signal Processing: a breadth-first approach is written with the reader in mind. The book is intended for a course on digital signal processing, for seniors and undergraduate students. The subject has high popularity in the field of electrical and computer engineering, and the authors consider all the needs and tools used in analysis and design of discrete time systems for signal processing. Key features of the book include: • The extensive use of MATLAB based examples to illustrate how to solve signal processing problems. The textbook includes a wealth of problems, with solutions • Worked-out examples have been included to explain new and difficult concepts, which help to expose the reader to real-life signal processing problems • The inclusion of FIR and IIR filter design further enrich the contents","","9788793379398","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227872.pdf&bkn=9218838&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"1 Analog Modulation","M. A. Bhagyaveni; R. Kalidoss; K. S. Vishvaksenan",NA; NA; NA,"Introduction to Analog and Digital Communication","","2016","","","1","28","This book primarily focuses on the design of analog and digital communication systems; and has been structured to cater to the second year engineering undergraduate students of Computer Science, Information Technology, Electrical Engineering and Electronics and Communication departments. For better understanding, the basics of analog communication systems are outlined before the digital communication systems section. The content of this book is also suitable for the students with little knowledge in communication systems. The book is divided into five modules for efficient presentation, and it provides numerous examples and illustrations for the detailed understanding of the subject, in a thorough manner. Technical topics discussed in the book include: • Analog modulation techniques-AM, FM and PM • Digital modulation techniques-ASK, PSK, FSK, QPSK, MSK and M-ary modulation • Pulse modulation techniques and Data communication • Source coding techniques-Shannon Fano and Huffman coding; channel coding techniques-Linear block codes and convolutional codes • Advanced communication techniques topics includes-Cellular communication, Satellite communication and multiple access schemes.","","9788793379329","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227885.pdf&bkn=9218913&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"2 Multi-Disciplinary Applications Requiring Advanced IoT and M2M","",,"Role of ICT for Multi-Disciplinary Applications in 2030","","2016","","","23","58","Short compute times are crucial for timely diagnostics in biomedical applications, but lead to a high demand in computing for new and improved imaging techniques. In this book reconfigurable computing with FPGAs is discussed as an alternative to multi-core processing and graphics card accelerators. Instead of adjusting the application to the hardware, FPGAs allow the hardware to also be adjusted to the problem. Acceleration of Biomedical Image Processing with Dataflow on FPGAs covers the transformation of image processing algorithms towards a system of deep pipelines that can be executed with very high parallelism. The transformation process is discussed from initial design decisions to working implementations. Two example applications from stochastic localization microscopy and electron tomography illustrate the approach further. Topics discussed in the book include: • Reconfigurable hardware • Dataflow computing • Image processing • Application acceleration","","9788793379473","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227873.pdf&bkn=9218892&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
