"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Design & study of quadrature hybrid 4 port network for matching, isolation, and coupling around the operating frequency","P. K. K; K. K. A; S. N. N; S. Itagi","Dept. of CSE, Sai Vidya Institute of Technology, Bangalore, Karnataka, India; Dept. of CSE, REVA University, Bangalore, Karnataka, India; Dept. of CSE, Manipal Institute of Technology Manipal Academy of Higher Education, Bengaluru, Karnataka, India; Dept. of CSE, Sai Vidya Institute of Technology, Bangalore, Karnataka, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","1363","1366","Quadrature hybrid 4 Port network (Branch Line couplers (BLC's)) is an electronic device which used for dividing the power in the various RF network. Due to high frequency application in the recent days it is to be quantified to build an extension version and quality in fabrication which provides high-performance component. In this paper, we are providing an outline of Microwave power dividers and couplers, with parameters like matching, isolation and coupling around the given operating frequency.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060810","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060810","Quadrature hybrid;power divider;matching;isolation;Coupling","Couplings;Power dividers;Fabrication;Dielectric substrates;Couplers;Frequency conversion;Hybrid power systems","","","","","","20","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"A Double Layered Auction Technique for Cloud Data Channel Allocation","A. K. Yadav; T. Raj; V. Vekariya; J. B; H. K. S; B. Pant","Department of Computer Application, Galgotias University, Greater Noida, Uttar Pradesh, India; Dev Bhoomi Uttara khan University, Dehradun, Uttarakhand, India; Department of CSE PIET, Parul University, Vadodara, Gujarat, India; Department of Computer Science & IT, Jain (Deemed to be University), Bangalore, India; Ece Department, Government Engineering College, Haveri; Computer Science & Engineering Graphic Era Deemed to be University, Dehradun, Uttarakhand","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","920","926","The bulk of recent research on cloud resource allocation has focused on analyzing the interactions between cloud administrators and users. However, in order to catch up on backlogs of work and attract new customers, fleet management is tempted to lease additional capabilities from CPs as a result of the present change in customer expectations and the growth of public cloud services (CPs).Understanding how the cloud administrators and the CPs interact is also critical in light of this. In this work, we investigate both correlations using a two-auction system. We construct the notion of cloud resource allocation using options available sequence auctions (OBSAs) for communications between users and service managers. When compared to earlier works, our design is able to handle customers with a variety of expectations, give sincerity as the dominant strategy, enjoy a simple winner choice process, and avoid the delay entry issue. We do provide one of the first OBSAs in the research with a higher output. In regard to the trades between cloud administrators and CPs, we propose two concurrent markets for energy collection. We can assess how narcissistic the CPs are by looking at the price they provide. We thoroughly examine the two markets to identify the bid strategies used by the cloud operators.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060523","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060523","CPs;Auction Mechanism;CCN;OBSA","Cloud computing;Correlation;Channel allocation;Delays;Resource management;Sustainable development","","","","","","10","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Language Model Based Related Word Prediction from an Indian Epic-Mahabharata","D. Buddhi; A. Joshi; P. Negi","Uttaranchal Institute of Technology Uttaranchal University, Dehradun, Uttarakhand, India; Uttaranchal University, Dehradun, Uttarakhand, India; School of Applied and Life Science Uttaranchal University, Dehradun, Uttarakhand, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","1468","1474","The “Mahabharata” is the most well-known of several Indian works of literature that are mentioned in numerous contexts for quite varied reasons. This literature itself has a variety of dimensions and elements that benefit people in both their careers and personal lives. Sanskrit was the original language used to write this Indian epic. Thanks to advancements in areas such as Natural Language Processing, Intelligent Systems, Machine Learning, and Human-Computer Interaction, this content can be processed in accordance with the domain's requirements. The difficulty that people have when analysing the Mahabharata is that they cannot help but have an emotional reaction to the story being told. It is intriguing to analyze this book and get insightful knowledge from the Mahabharata. In addition, the human brain is incapable of memorizing statistical or computational data, such as how frequently two words occur together in a phrase. The average sentence length in all of literature? What is the problem with the terms utilized throughout phrases, and which word appears most frequently in the text? Therefore, in this research, provide an NLP pipeline to obtain some mathematical and statistical findings as well as the most pertinent word-searching technique from the epic “Mahabharata.” To identify the best outcomes that may be applied further in the numerous domains where Mahabharata has to be referred to, layered the textual algorithms.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10059974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059974","NLP Pipeline;Text-Processing;Analysis of Mahabharata;Word2Vac","Human computer interaction;Vocabulary;Pipelines;Machine learning;Predictive models;Prediction algorithms;Natural language processing","","","","","","56","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Home Automation Using Augmented Reality","E. Elakkia; M. Perarasi; S. P. Kalpana; S. S. Keerthi; T. Vineetha","R.M.K. Engineering College, Tamilnadu, India; R.M.K. Engineering College, chennai, Tamilnadu, India; R.M.K. Engineering College, Tamilnadu, India; R.M.K. Engineering College, Tamilnadu, India; R.M.K. Engineering College, Tamilnadu, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","1142","1149","In recent years, people are less aware of consumed electricity, which plays a key role in managing the electricity use. However, consumers lack of attention and lack of information will also make massive impact in energy consumption and also, they may not be aware of faulty appliance which is consuming more electricity and also walk all the way to just to turn off the switch light will be sometimes so exhausting. So, we came up with a solution that whenever user opens our app and points his mobile camera on an appliance there is pop up showing up in the air which has all the energy data of your appliance with various parameters like real power, reactive power etc. and also a kind of information that user can understand to meet the energy savings. Not just stopped there in this app you can also control the appliances like TV, AC just by touching the virtual buttons floating in air just by simply sitting in the couch touching the buttons will make turning off the light rather than walking to the switch board Augmented reality playing a significant role in data visualization. The way we interact with the real world is changing day-by-day. Seeing Virtual objects in real world is going to change our lives better with its numerous applications.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10059723","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059723","ESP8266 Wi-Fi module;INA219 voltage and current sensor;Augmented Reality;Energy usage monitoring;Relays;Vuforia;3D objects;power consumption control","Home appliances;Fans;Energy consumption;Data visualization;Switches;Cameras;Control systems","","","","","","19","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"CNN-RNN Hybrid model based Hindi Character Recognition","M. Thomas; B. G. D M","Department of Computer Science and Engineering, Faculty of Engineering and Technology, Jain (Deemed-to-be University), Bangalore, India; Department of Computer, Science and IT, Jain (deemed to be University), Bangalore","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","606","610","In recent years, deep learning models have tended to favor modern architectures based on the availability of huge data sets and increasing success rates. Due to the inherent complexities of the scripts and the freestyle nature of handwriting, it is extremely difficult to develop reliable lexicon-free handwritten text recognizers for Hindi. In the work that has been proposed, a CNN-RNN hybrid architecture has been used. This architecture draws its inspiration from recent developments in the use of residual blocks for training convolutional layers. A spatial transformer layer has also been included to learn a model that is invariant to handwriting distortions. The Indic Word Database is used for training and testing the model, and the results are analyzed based on word error rates and character error rates. For the purpose of script recognition, the Hindi script is taken into consideration. In the systems that have been proposed, using the synthetic data, an absolute extra reduction in WER is found.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060061","CNN-RNN;Devanagari;Hindi character recognition","Training;Handwriting recognition;Error analysis;Databases;Text recognition;Transformers;Data models","","","","","","14","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"A new way of estimating the value of bandwidth for the end-to-end network using ABW algorithm","A. Bodhankar; V. Gupta; G. Premalatha; L. N. M; D. P. Singh; S. V. Dhole","Management Dr. Ambedkar Institute of ManagementStudies & Research, Nagpur; Department of CSE, Chandigarh Engineering College, Jhanjeri, India; ECE, IFET college of engineering; Department of ECE, Aditya Institute of Technology and Management (Autonomous), Tekkali, India; Department of CSE, Graphic Era Deemed to be University, Dehradun, Uttarakhand, India; Department of ECE, Bharati Vidyapeeth (Deemed to be University), College of Engineering, Pune, Maharashtra, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","781","787","In order to make it possible to estimate the bandwidth () of an interface network route more precisely and with less intrusion, this study suggests a unique probing approach, a regression coefficients processor, and an updated Excursion Detection Algorithm (EDA). Based on the well-known concept of a soul blockage, the proposed approach employs unique sensors train design with a section where packages are examined frequently than in other places. Due to this concentrated region, our method can more accurately recognize the key time. Because when fluid Humans are able exceeds the limits of such region, we adjust the transmitting wind's bottom pace of up rates to fit it there. Because then we can vary the range of the lower proportion and indeed the increased rates adequately using distribution settings, i be able to reduce the number of transmissions and less often verify the Path b. Further, we can provide improved EDA exceeding Path Chirps' initial EDA to detect the Method is a common with only one wait in order to better cope with sudden rises and falls in queue latencies brought on by adverse traffic start of the program. In contrast to the Coworker were tested on a true 4G/LTE cellphone of a Japanese wireless provider and using a Ford OS-based mobile, accurate test-bed evaluations were done using wired and Wimax systems. According to computations and empirical findings, our method outperforms prior state-of-the-art measuring technologies in terms of precision omnipresence, and temporal difficulty. It can also offer Available Bandwidth (ABW) estimations in live time. The testbed data shows that for the next approximately 90% accurate with a 10% error rate or below.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10059687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059687","EDA;WiMax;Algorithm;ABW","Wireless sensor networks;Fluids;Error analysis;Bandwidth;Production;WiMAX;Sensors","","","","","","12","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Space reservation technique at distributed level for hiding reversible data in the encrypted images","M. Hema; K. Saxena; A. K. Bhagat; V. Shah; J. B; R. Rajakumari","ECEJNTU-GV College of Engineering, Vizianagaram; CSE-AI Noida Institute of Engineering and Technology, Greater Noida, Uttar Pradesh, India; Department of School of Engg. &IT, ARKA Jain University, Jamshedpur, Jharkhand, India; Department of E&C, Parul University, Vadodara, Gujarat, India; Department of Computer Science Department of Computer Science & IT, School of Sciences, Jain (Deemed to be University), Bangalore, India; PSNA college of engineering and technology, din Digul, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","483","487","Reversible information hiding (RDH) in protected images is now receiving greater attention from the study team. Since it safeguards the privacy of supplemental information while still being a covered media, it is attractive for application in analytics, online clouds, diagnostic devices, and other disciplines. This study proposes an original method for irreversible data hiding in secret picture (RDH-EI). After securing your cover image, our method uses the tactic of assigning adequate space for the additional data. We begin by identifying suitable blocks for data occlusion in various parts of the image. Before the photo is encoded, some of the S-box of these chunks are supported into other areas of the image to employ a high-performance traditional RDH approach. Once the image has been encrypted, these LSB-planes are used to hide further data. Restoration of the original cover image and error-free supplementary information extraction are often guaranteed. The proposed strategy is quite straightforward and simple to comprehend. Experiments' results show that our method is superior to traditional ones for embedding concealment in protected images.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060633","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060633","RDH;Data Hiding;Interpolation;Encryption","Industries;Privacy;Distributed databases;Media;Information retrieval;Image restoration;Encryption","","","","","","12","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Message from Chairman / Chief Patron","",,"2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","1","3","I am pleased to know that Sri Venkateshwara College of Engineering is organizing 1st IEEE International Interdisciplinary Humanitarian Conference for Sustainability (IIHC-2022) on 18th & 19th of November 2022.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060024","","Sustainable development;Faces;Technological innovation;Organizations;Employment;Collaboration;Buildings","","","","","","","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Evolving Journey of Chatbots: Insights into Business Decisions","K. Chhabria; M. Damle","Symbiosis Institute of Digital and Telecom Management, a constituent of Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Digital and Telecom Management, a constituent of Symbiosis International (Deemed University), Pune, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","102","107","Rapid digitization and the emergence of the internet and mobile devices have altered how individuals communicate with businesses. Chatbots are specially designed and developed computer programs that interact with humans by simulating a conversation. Chatbots engage with humans using a variety of frameworks, ranging from a simple text interface to speech recognition capabilities. Conversational Agents are an evolved version of chatbots, where Natural Language Processing (N.L.P.) makes the interaction between the bot and humans much more realistic. This paper answers frequently asked questions about chatbots, bringing out the differences in mundane versus the complex tasks and business intelligence performance of chatbots, discussing the historical backdrop and background for chatbots and conversational agents, two types of dialogue systems. A timeline has been drawn to comprehend their advancement better. Next, a deep dive into how small and medium-sized businesses can reap the benefits of A.I. Chatbots by looking at various ways that chatbots can add value to businesses is carried out, along with linguistic differentiation and how it affects service and customer satisfaction. Finally, we analyse how companies in various industries use Chatbots for conversational marketing. The methodology followed starts with looking into the evolution of chatbots and the core decision-making changes with each step. Next, two types of chatbots have been defined based on technology and use and discover the complexity of these technologies. A deep dive into how businesses can reap the benefits of A.I., followed by the various ways that chatbots add value to businesses, is investigated, followed by reviewing the areas of applications in different industries. Lastly, analysis into how companies use chatbots for conversational marketing is done.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060780","Chatbot;Conversational Agent;Artificial Intelligence;Machine Learning;Natural Language Processing;Chat Script","Industries;Companies;Speech recognition;Oral communication;Linguistics;Chatbots;Mobile handsets","","","","","","41","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Design and Implementation of a Continuous Industrial Monitoring System with the Integration of Augmented Reality","R. V; A. V. U; D. V; A. M; D. Y","Department of Electronics and Communication Engineering, R.M.K. Engineering College, Kavaraipettai, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, R.M.K. Engineering College, Kavaraipettai, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, R.M.K. Engineering College, Kavaraipettai, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, R.M.K. Engineering College, Kavaraipettai, Chennai, Tamil Nadu, India; Quality Analyst, Tata Consultancy Services, Chennai, Tamil Nadu, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","1301","1307","Industries such as petroleum, oil, and gas face a high risk of fire outbreaks, which could result in massive destruction, loss of property, and most importantly loss of lives. It is critical to have a system in place that can keep the premises secure while also informing the appropriate people within the time frame specified if such an incident occurs. This paper describes an IoT-based continuous industrial monitoring system that is intended to detect fire (via smoke and temperature sensors) and gas leakage (using various gas sensors). Relays are used to automate the system. The Blynk IoT platform underpins the entire system. In addition, the Blynk platform provides cloud connectivity to the system, and sensor data is sent to the cloud. Furthermore, the user can monitor the substantial physical quantities via the AR/prototype glass with OLED, Blynk app and web-server, and LCD. The concerned individual is alerted about the values being exceeded during critical periods using a buzzer and a GSM module. Furthermore, a motor pump is connected to the relay to squirt out water when the fire/flame is detected.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060350","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060350","IoT;sensors;Blynk IoT;AR glass;buzzer;GSM module","Industries;Temperature sensors;GSM;Temperature measurement;Cloud computing;Software;Relays","","","","","","15","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Smart Sharing Bicycle for a Sustainable City: An Application of IoT","N. Sehrawat; S. Kaur","Department of Computer Science & Engineering, Shree Guru Gobind Singh Tricentary University; Department of Computer Science & Engineering, Shree Guru Gobind Singh Tricentary University","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","887","891","This study mainly focused on smart sharing bicycles and their application. A survey was conducted in three metropolitan cities that include Chandigarh, Panchkula, and Mohali. The design for the smart IoT-based sharing bicycle has many advantages like green transportation, real-time health monitoring of the user that is riding sharing bicycle, and energy conservation. The results obtained show that using a smart sharing bicycle is reducing pollution and also helping people to live a stress-free life with the conservation of energy. The applications of IoT are vast with advancements in technology and communication in the upcoming future.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060489","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060489","bicycle;environment;internet of thing (IoT);sensors;smart devices","Industries;Pollution;Smart cities;Simulation;Bicycles;Real-time systems;Green transportation","","","","","","18","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Accessible Authentication Using Keyword Search through Homomorphic Encryption","V. Vekariya; M. R; J. Gill; M. Gopianand; A. Kumar; A. Jha","Department of CSE PIET, Parul University, Vadodara, Gujarat, India; Department of Data Science & Mathamatics, Jain (Deemed to be University), Bangalore, India; Department of CSE, RIMT University, Mandi, Godindgarh, India; Department of Computer Applications, PSNA College of Engineering and Technology, Dindigul; Department of Computer Application, Galgotias University, Greater Noida, Uttar Pradesh, India; School of Modern Media, UPES, Dehradun","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","498","502","Data storage presents substantial issues due to concerns about data security and privacy. In this study, we provide a search-based, interoperable, verified public key cryptography system. The searchability is significantly improved by our recommended method, which allows the cloud servers to create invert crypto indexes while needing a query trap and leveraging asymmetric cryptography developed by van Vries, Miller, Showing different, and Vaikuntanathan. Contrarily, the recommended method offers a brand-new permitted dataset built on the inversion decryption scheme and shows how it may be used to evaluate the thoroughness and correctness of serps. Additionally, using the provided method, many users may do encrypted searches on cryptography. Finally, it is shown that the offered technique is secure utilizing the approximate-GCD problem. The experiment's results showed that the proposed technique had less computational complexity than the methods currently in use.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060417","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060417","","Data privacy;Runtime;Keyword search;Memory;Public key cryptography;Generators;Servers","","","","","","12","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"The Role of Arduino Uno in Voice Recognition Process with Atmega328P","T. D. Subha; D. V. Reddy; T. Suresh; E. G. Sekhar; C. M. Krishna; A. V. V. Kumar","Department of Electronics and Communication Engineering, R.M.K. Engineering College, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, R.M.K. Engineering College, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, R.M.K. Engineering College, Chennai; Department of Electronics and Communication Engineering, R.M.K. Engineering College, Chennai; Department of Electronics and Communication Engineering, R.M.K. Engineering College, Chennai, Tamil Nadu, India; Sembcorp Green Infra Limited, Theni, Tamil Nadu, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","528","531","The use of robots in business and domestic settings has become more important as a means of transforming difficult tasks into ones that can be completed in a manner that is both more efficient and less taxing. A significant amount of study is being done on the subject of improving the link between people and robots. The purpose of this study is to provide the findings of the fieldwork into the requirement gathering of a speech conversational automaton utilising a smartphone that is dependent on Arduino Uno. The speech is being used as the controlling mechanism for the automaton locomotion, as well as the robot should respond to the individuals who are giving it commands by simulating the voices of a person speaking in answer to each vocal order. The suggested system will be constructed using a microchip as its foundation. This device will be linked to an intelligent smartphone utilizing Bluetooth module in order to receive voice recognition. An application on the Android phone interprets the spoken command, then converts it into text and transmits it to the microcontroller so that it may be used to manage the speed of the motors. Following the receipt of the information, the robot will respond appropriately to the order by carrying out the appropriate motion in the adequate position in accordance with the spoken instructions.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060564","Zigbee;Bluetooth;In-circuit Serial Programming;Atmega328P","Technological innovation;Bluetooth;Automata;Speech recognition;Robot sensing systems;Collision avoidance;Task analysis","","","","","","21","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Heart Disease Prediction And Classification Using Machine Learning And Transfer Learning Model","R. Sivaprasad; M. Hema; B. N. Ganar; S. D M; V. Mehta; M. Fahlevi","Department of Electrical and Electronics Engineering, Sri Sairam Engineering College, India; Department of ECE, JNTU-GV College of Engineering, India; Department of Anesthesia, ESIC medical College, India; Department of ECE, REVA university, India; Department of CSE, Panipat Institute of Engineering and Technology, India; Department of Management, BINUS Online Learning, Bina Nusantara University, Indonesia","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","1021","1026","Heart disease is a dangerous fact to create sudden cause to critical condition because of cardiac arrest. The recent research have various fact for analyzing the cardiac data based on sensing, monitoring, learning data in IoT to predict the early diagnosing treatment. By accurate detection of disease detection in artificial intelligence are carried out through machine learning feature analysis. But predominant methods doesn't predict the result accurately because the improper features contain non-related support values to choose the features to the training validation produce prediction inaccuracy. To resolve this problem, we propose a Machine Learning and Transfer learning Model for predicting heart disease. Initially the preprocessing was carried out to reduce dimension and conjugant scaling factor was applied to find the margin rate. To increasing the prediction accuracy Disease prone impact rate (DPIR) intents to find the support values. To select the labeled features Relative feature margin selection (RFMS) is used to select and trained with Multilayer perception neural network (MLPNN). This classifier selects the margin weights to predict the heart disease risk level depends on class. This predicts higher impact of cardiac deficiency rate by attaining the relevant features based deep feature data learning model produce higher precision rate to increase the prediction accuracy as well than other methods.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10059585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059585","heart disease prediction;feature selection and classification;machine learning and transfer learning;neural network","Heart;Analytical models;Data analysis;Transfer learning;Neural networks;Predictive models;Nonhomogeneous media","","","","","","19","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Next generation smart routing optimization of network storage devices using hybrid data management model","N. Sharma; M. Shrivastav","Department of Computer Science & Engineering, Chandigarh Engineering College, Jhanjeri; Department of Electrical Engineering, Vivekananda Global University, Jaipur, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","225","229","Currently, solid state drives are used in small devices: laptops, net books, communicators and smart phones, but can be used in standard computers to improve performance. Some well-known manufacturers have already switched to the production of solid state drives, for example, Samsung sold the manufacturing business of hard drives to Seagate. Due to the current proportionally high cost of solid state drives, so-called hybrid hard drives have emerged, among others. Such devices combine a hard disk (HDD) and solid state drive relatively small size, as a temporary storage (to increase the performance and service life of the device, to reduce power consumption). These drives are built around the use of volatile memory (like that used in a personal computer's RAM), characterized by high -speed reading, writing, and searching for information. Their main disadvantage is the high cost. They are mainly used to speed up the work of large database management systems and powerful graphic workstations. Such drives are usually equipped with batteries to save data in the event of power loss, and more expensive models are equipped with backup and / or online backup systems. An example of such drivers is I-RAM. Users with enough RAM can organize a virtual machine and put it on the HDD RAM and evaluate the performance.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060030","devices;laptops;net books;communication;smart phones;memory;RAM","Performance evaluation;Computers;Protocols;Costs;Solid state drives;Random access memory;Data models","","","","","","43","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Designing Microgrid Energy Markets Using Smart Information System and Blockchain Technology","G. B. Bhavana; R. Anand; J. Ramprabhakar","Departmen of EEE, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Bengaluru, India; Departmen of EEE, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Bengaluru, India; Departmen of EEE, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Bengaluru, India","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","12","15","Energy generated through centralized power plants is eventually being replaced by Renewable energy. Due to its highly volatile nature, it aids to the fluctuations in the generation of power. These fluctuations cause major inconvenience to the consumers. Due to these disadvantages, the integration of RE into the grid poses serious challenges. The conventional grid system is also not secure from hacking. We must ensure a reliable balance between generation, consumption, and the players in the grid. We also need to make sure the grid and the communication in the grid network is secure. To tackle these challenges, we introduce a trade between the prosumers and consumers in a Peer-to-Peer fashion. All this can be achieved with the help of a blockchain network and smart contracts. Blockchain is a safe, secure and reliable platform and is tamper-proof. This paper presents the use of Blockchain and smart contracts to design a framework for energy trading in the developing countries.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060599","blockchain;microgrid;energy trading;smart contracts","Renewable energy sources;Fluctuations;Smart contracts;Microgrids;Developing countries;Blockchains;Peer-to-peer computing","","","","","","24","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Emotional Based Playback System for Autism","A. Darwin Nesakumar; R. Priyadharshini; K. Pavithra; L. Sherin; K. N. Pavithra; P. Mugilan","Department of Electronics and Communication Engineering, R.M.K. Engineering College; Department of Electronics and Communication Engineering, R.M.K. Engineering College; Department of Electronics and Communication Engineering, R.M.K. Engineering College; Department of Electronics and Communication Engineering, R.M.K. Engineering College; Department of Computer Science Engineering, R.M.D. Engineering College; Tractors and Farm Equipment Ltd","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","1328","1332","Nowadays Autism kids locate it hard to have interaction socially with human's feelings and make themselves isolated. This venture proposes Emotion detection for Autism spectrum sickness kids (ASD). It consists of python libraries Open CV, Haar-cascade approach to expect faces prediction. Conversely., maximum present techniques depend upon the detection of facial expressions of humans in social media systems which includes Snapchat makes use of facial reputation technology., and additionally detecting facial feelings from their Facial expressions within side the image. And for higher coordination of the kid's social behavior., right here a face is captured in real- time and feelings are expected via way of means of Facial expression recognition (FER). This proposed machine allows to enhance Autism kids' behavior as they regularly look at their facial expressions and predict the facial emotion. If the Predicted Facial Emotion is happy., then we will play some Interesting Audio to them using AT mega Microcontroller and DF Mini-Player., which will keep them relaxed and will help them to learn interactively. Along with that this system makes use of Galvanic Skin Response (GSR)., to find their stress level and monitoring it via over the Internet Using Node MCU (ESP8266-12E Microcontroller unit).","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060348","Autism Spectrum Disorder (ASD);Open CV;Learning;Facial Expression Recognition (FER);Stress Detection Using Galvanic Skin Response sensor","Vibrations;Autism;Microcontrollers;Face recognition;Skin;Behavioral sciences;Biomedical monitoring","","","","","","14","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
"Diabetic Retinopathy Recognition Using CNN","M. S. Sowmya; S. Santosh","Department of Computer Science and Engineering, Faculty of Engineering and Technology, Jain (Deemed-to-be University), Bangalore, India; Department of Computer Science and Engineering, Faculty of Engineering and Technology, Jain (Deemed-to-be University), Bangalore","2022 International Interdisciplinary Humanitarian Conference for Sustainability (IIHC)","17 Mar 2023","2022","","","1205","1209","In this study, diabetic retinopathy has been taken into account when analyzing fundus images. An automated knowledge model is proposed to identify the key antecedents of Diabetic Retinopathy (DR) in this paper. A Convolutional Neural Network (CNN) was initially used to train the proposed model, but after testing it with a CPU-trained neural network, it shows the lowest accuracy because it has only one hidden layer, while deep learning outperforms NN. The weight of the patient's eye will be determined by the model by calculating the weights. By integrating a large selection of well-known classification algorithms into one sophisticated diagnostic model, an ensemble-based learning strategy was evaluated. The proposed framework achieved the highest accuracy rates among all other common classification algorithms. Identifying the threshold for each feature class is the most challenging part of this study. In order to identify the target class thresholds, we used a weighted fuzzy C-means algorithm. Using the model, diabetic retinopathy images can be classified according to their severity.","","978-1-6654-5687-6","10.1109/IIHC55949.2022.10060706","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060706","Diabetic Retinopathy;CNN;DR Classification","Support vector machines;Deep learning;Retinopathy;Databases;Diabetes;Classification algorithms;Convolutional neural networks","","","","","","20","IEEE","17 Mar 2023","","","IEEE","IEEE Conferences"
