"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Direction Finding Approach for Wideband Frequency Hopping Signal","Z. Chen; B. Li; G. Cheng; Z. Sun; X. Ning","College of Information and Communication Engineering, Harbin Engineering University, Harbin, China; College of Information and Communication Engineering, Harbin Engineering University, Harbin, China; College of Information and Communication Engineering, Harbin Engineering University, Harbin, China; College of Information and Communication Engineering, Harbin Engineering University, Harbin, China; College of Information and Communication Engineering, Harbin Engineering University, Harbin, China","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","492","495","The traditional phase interferometer can usually measure the direction of a fixed frequency signal source. To solve the issue of direction finding of frequency hopping signals, a new direction finding technology combining digital channelization and five-channel circular array interferometer is proposed. This technology not only has high direction finding accuracy, but also has the capability to process wideband signals. The signal frequency spectrum before and after digital channelization and the error of direction finding is simulated in this paper. The viability of the proposed direction finding approach is verified by the fact that the angular error of direction is small enough in simulations under the additive white Gaussian noise(AWGN) channel.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472182","National Natural Science Foundation of China; National Natural Science Foundation of China; Natural Science Foundation of Jiangsu Province; Harbin Engineering University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472182","Frequency hopping signal;Digital channelization;Circular array interferometer;Direction finding","Phase measurement;Additives;Array signal processing;Receiving antennas;Directive antennas;Frequency measurement;Wideband","AWGN channels;direction-of-arrival estimation;frequency hop communication","digital channelization;five-channel circular array interferometer;high direction finding accuracy;signal frequency spectrum;direction finding approach;wideband frequency hopping signal;phase interferometer;fixed frequency signal source;wideband frequency hopping signals;additive white Gaussian noise channel;AWGN channel","","1","","7","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"A Compact Rectifier Circuit with Dual-frequency of 2.45 GHz and 5.8 GHz","X. -Y. Zhang; F. -X. Liu; C. -H. Quan; J. -C. Lee","Dept. of Radio Science & Engineering, Kwangwoon University, Seoul, Korea; Dept. of Radio Science & Engineering, Kwangwoon University, Seoul, Korea; Dept. of Radio Science & Engineering, Kwangwoon University, Seoul, Korea; Dept. of Radio Science & Engineering, Kwangwoon University, Seoul, Korea","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","132","133","In this paper, a two ports rectifier with dual-frequency of 2.45 GHz and 5.8 GHz (ISM bands) for RF power harvesting systems is presented. The proposed dual-band rectifier consists of two single band circuits, which operating frequencies are 2.45 GHz and 5.8 GHz. After studying the characteristics, the proper diode and capacitors are used in this work. The output voltage and efficiency of single band rectifier are shown in this work. The output voltage of the proposed rectifier is significantly improved over the single band.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472066","dual-frequency;rectifier;power harvesting;efficiency","Radio frequency;Capacitors;Rectifiers;Dual band;Batteries;Energy harvesting;Integrated circuit modeling","energy harvesting;rectifiers;rectifying circuits","dual-band rectifier;compact rectifier circuit;two ports rectifier;RF power harvesting systems;frequency 5.8 GHz;frequency 2.45 GHz","","","","7","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Gain Enhancement of MSA Array Integrated with Thin Wire Metamaterial Structure for Radar Applications","P. Kamphikul; S. Kampeephat; P. Pintachan; N. Khupat; R. Wongsan","Department of Electrical Engineering, Chiang Mai University, Chiang Mai, Thailand; Department of Electronics Engineering, Rajamangala University of Technology Isan, Nakhon Ratchasima, Thailand; Department of Electronics Engineering, Rajamangala University of Technology Isan, Nakhon Ratchasima, Thailand; Department of Electronics Engineering, Rajamangala University of Technology Isan, Nakhon Ratchasima, Thailand; School of Telecommunication Engineering, Suranaree University of Technology, Nakhon Ratchasima, Thailand","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","303","304","The paper investigates a study of the technique to enhance the gain of microstrip antenna (MSA) array using a thin wire metamaterial structure for radar applications. A uniform MSA array, operates at the frequency of 9.37 – 9.43 GHz and printed on an Epoxy FR4 substrate of dielectric constant of 4.5, is presented in this paper. The proposed antenna comprises of a 4×64 MSA array and metamaterial, which functions as a resonant circuit installed in the front of the MSA array. From our study, designed and simulated with simulation program, we found that this proposed antenna can achieve the gain of 29.8 dBi or higher than the gain, which is obtained using a 4×64 MSA array without the metamaterial at around 3.7 dBi at an operating frequency of 9.4 GHz.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472056","microstrip antenna array;thin wire metamaterial structure;radar application","Microstrip antenna arrays;Wires;Resonant frequency;Microstrip antennas;Radar antennas;Metamaterials;Radar applications","antenna radiation patterns;metamaterial antennas;microstrip antenna arrays;radar antennas","microstrip antenna array;thin wire metamaterial structure;radar applications;Epoxy FR4 substrate;gain enhancement;MSA array;dielectric constant;resonant circuit;frequency 9.37 GHz to 9.43 GHz","","","","6","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"A Self-Equalized 8-poles Channel Filter for Ka-band Satellite Payloads","H. Lee; M. Uhm; I. Yom; D. Baek; P. Lee","Satellite Technology Research Group, Electronics and Telecommunications Research Institute, Daejeon, Korea; Satellite Technology Research Group, Electronics and Telecommunications Research Institute, Daejeon, Korea; Satellite Technology Research Group, Electronics and Telecommunications Research Institute, Daejeon, Korea; PILAS Yongin, Korea; PILAS Yongin, Korea","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","418","419","In this paper, we design a waveguide input channel filter that can be used in the Ka-band next generation satellite payloads. The designed input channel filter adopts the eighth order and uses circular waveguide cavities with a dual resonance mode in order to satisfy high frequency selectivity. Also, it is designed to have self-equalized group delay function to reduce weight and volume. The eighth order input channel filter using a circular waveguide was fabricated to verify the design results. The measurement results showed similar characteristics to the design results. The cut-off performances were 64dB at f0 ± 80MHz and the group delay was less than 4.7ns(p-p) in the range of f0 ± 40MHz.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472006","Ka-band;input channel filter;self-equalized group delay;satellite","Circular waveguides;Antenna measurements;Satellite antennas;Satellites;Delays;High frequency;Next generation networking","channel bank filters;circular waveguides;equalisers;satellite communication;waveguide filters","waveguide input channel filter;Ka-band satellite payloads;eighth order input channel filter;self-equalized 8-poles channel filter;self-equalized group delay function;high frequency selectivity;dual resonance mode;circular waveguide cavities;Ka-band next generation satellite payloads","","","","4","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Biosensors for Identifying Hazardous Adulterants in Edibles","H. S. Khaliq; K. Riaz; M. Zubair; A. Arif; M. Q. Mehmood","Department of Electrical Engineering, Information Technology University of the Punjab, Lahore, Pakistan; Department of Electrical Engineering, Information Technology University of the Punjab, Lahore, Pakistan; Department of Electrical Engineering, Information Technology University of the Punjab, Lahore, Pakistan; Department of Electrical Engineering, Information Technology University of the Punjab, Lahore, Pakistan; Department of Electrical Engineering, Information Technology University of the Punjab, Lahore, Pakistan","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","639","642","Food contamination (particularly in daily edible items like milk, oil, yogurt, etc.) is a common practice in developing countries to make more money and to meet the excessive demand (with low-cost). Since most of such adulterations are made by illiterate people who are unaware of hazardous health effects associated with such contaminations, consuming such impure food can result in various dangerous health effects. Though government regulatory authorities have detection mechanisms, they are not only expensive (with general spectroscopic analysis) but also inaccessible for domestic users for daily usage. Owing to such situation, there is a definite need for a portable and straightforward detection mechanism for domestic users to avoid serious health issues. In this paper, we present all-dielectric meta-biosensors to identify (both qualitatively and quantitatively) the hazardous adulterants in water and milk via refractive index sensing. Our demonstrated platform is a highly efficient and unique way of testing water and milk with numerically calculated sensitivity of ~ 500nm/RIU, a change in response of transmittance per refractive index unit is ~ 8 (800 %) and a figure of merit (FoM) of ~ 14.7. The proposed single wavelength transmittance based measurement could remarkably decrease the cost and the size of sensing platform without compromising sensitivity. Our demonstrated silicon-based design provide a route to realize various highly efficient and affordable sensors for qualitative and quantitative analysis of different food contaminants.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9471987","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9471987","All-dielectric;Meta-biosensor;Hazardous;Adulterants","Dairy products;Sensitivity;Statistical analysis;Wavelength measurement;Refractive index;Size measurement;Sensors","biosensors;contamination;dielectric devices;electric sensing devices;elemental semiconductors;food technology;numerical analysis;refractive index measurement;silicon","dangerous hazardous health effects;food impurity;all-dielectric metabiosensors;food contaminants;quantitative analysis;qualitative analysis;silicon-based design;single wavelength transmittance based measurement;refractive index unit;numerically calculated sensitivity;refractive index sensing;milk;water;portable detection mechanism;general spectroscopic analysis;government regulatory authorities;adulterations;daily edible items;hazardous adulterants;Si","","","","12","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Antenna Design and Circuit Design for the RDA-Based Wireless Power Transmission","M. Kim; T. Gu; H. -G. Ryu","Department of Electronics and Engineering, Chungbuk National University, Cheongju, Korea; Department of Electronics and Engineering, Chungbuk National University, Cheongju, Korea; Department of Electronics and Engineering, Chungbuk National University, Cheongju, Korea","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","428","429","In this paper, we design an antenna and phase conjugate circuit for Retrodirective Array Antenna (RDA) - based Wireless Power Transfer (WPT) system. In this paper, we design a patch array antenna by applying Electromagnetic Band Gap (EBG) structure and compare the structure and performance without EBG. In this paper, a phase conjugate circuit is designed based on a heterodyne structure. Simulations show that beam directivity is improved by 0.2dBi, 0.45dBi and 0.3dBi at 0, 120 and 180 degree. Also, simulation results show that the phase conjugation is well performed.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472139","National Research Foundation of Korea; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472139","EBG;RDA;WPT;phase conjugation;wireless power transfer","Phased arrays;Simulation;Transmitting antennas;Wireless power transfer;Metamaterials;Circuit synthesis;Phase locked loops","antenna radiation patterns;directive antennas;inductive power transmission;microstrip antenna arrays;microstrip antennas;multifrequency antennas;photonic band gap","Retrodirective Array Antenna based Wireless Power Transfer system;phase conjugation;heterodyne structure;EBG;Electromagnetic Band Gap structure;patch array antenna;phase conjugate circuit;RDA-based Wireless Power transmission;circuit design;Antenna design","","","","3","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Investigating a Reversed-Field Sidelobe Cancelling Technique on Array Sidelobes Beamshaping","S. Yeh","Department of Electrical and Computer Engineering, Texas A&M University, College Station, United States of America","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","588","589","This paper investigates a reversed-field sidelobe cancelling (RFSLC) technique for phased arrays to suppress the sidelobes at the signals-not-of-interest (SNOIs). In this work, opposite fields are generated at the SNOIs to cancel the fields from the contribution of the original array. A sixteen-element of uniform and random phased arrays are adopted separately to demonstrate the sidelobe reduction performance. Analytical calculations and systematic beamshaping procedures are illustrated and explained.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9471975","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9471975","adaptive arrays;antenna arrays;interference cancellation;interference suppression;phased arrays","Phased arrays;Systematics;Stability criteria;Adaptive arrays;Broadband communication;Broadband antennas;Optimization","antenna phased arrays;antenna radiation patterns;array signal processing;interference suppression","reversed-field sidelobe cancelling technique;array sidelobes;SNOIs;opposite fields;original array;random phased arrays;sidelobe reduction performance","","1","","4","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Wideband Aperture coupled Rectangular Dielectric Resonator Antenna for mm wave 5G Applications","A. Gaya; M. H. Jamaluddin","Wireless Communication Centre, Universiti Teknologi Malaysia, Johor Bahru, Malaysia; Wireless Communication Centre, Universiti Teknologi Malaysia, Johor Bahru, Malaysia","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","442","443","A new Dielectric Resonator Antenna with combination of F- and L-Shaped apertures were introduced at 26 GHz. By using these apertures combination, a wide bandwidth is obtained up to 16.92%. The designed antenna can cover the complete bandwidth of 5G, from 24.25-27.5GHz band and 28GHz-29GHz band. The measured gain of the antenna is 6.38dBi. The optimized results of return loss and impedance are shown in this paper.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472034","Ministry of Higher Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472034","DRA;26GHz;5G;Aperture Coupled;mm wave","Antenna measurements;5G mobile communication;Resonant frequency;Aperture coupled antennas;Gain measurement;Dielectric resonator antennas;Dielectrics","5G mobile communication;antenna radiation patterns;aperture-coupled antennas;broadband antennas;dielectric resonator antennas;microwave antennas;UHF antennas","aperture coupled rectangular Dielectric Resonator Antenna;mm wave 5G applications;apertures combination;complete bandwidth;frequency 24.25 GHz to 27.5 GHz;frequency 28.0 GHz to 29.0 GHz","","2","","5","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"CPW-Fed Dual-Band Antenna for 2.45/5.8 GHz Applications","W. A. Awan; A. Ghaffar; N. Hussain; X. J. Li","Department of Electrical and Computer Engineering, COMSATS University Islamabad, Sahiwal, Pakistan; Department of Electrical and Electronic Engineering, Auckland University of Technology, Auckland, New Zealand; Department of Computer and Communication Engineering, Chungbuk National University, Republic of Korea; Department of Electrical and Electronic Engineering, Auckland University of Technology, Auckland, New Zealand","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","246","247","A coplanar waveguide-fed high gain dual-band monopole antenna for 2.45 and 5.8 GHz is presented. The antenna consists of two opposite triangular patches connected with a strip-line, shows a bandwidth of 2.3 - 2.63 GHz at the lower band while the upper band has a bandwidth of 5.24 - 6.8 GHz. Besides the compact size of 15 mm × 30 mm, the proposed antenna shows a stable and high-gain along with better efficiency in the operating bands. The antenna is fabricated and measured results show a good agreement with simulated results. Moreover, the performance comparison with the state-of-the-art antennas for similar applications shows that this antenna has advantages of higher gain with a smaller size.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9471961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9471961","dual-band;high gain;broadband;ISM band","Antenna measurements;Geometry;Dielectric substrates;Dual band;Bandwidth;Coplanar waveguides;Impedance","antenna feeds;coplanar waveguides;directive antennas;microwave antennas;monopole antennas;multifrequency antennas;strip lines;UHF antennas","CPW-fed dual-band antenna;coplanar waveguide-fed high gain dual-band monopole antenna;strip-line;size 15.0 mm;size 30.0 mm;frequency 2.3 GHz to 2.63 GHz;frequency 5.24 GHz to 6.8 GHz;frequency 2.45 GHz;frequency 5.8 GHz","","4","","8","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Dual-Polarized Rectifying Metasurface for 2.45GHz Band","K. H. Lee; S. K. Hong","School of Electronic Engineering, Soongsil University, Seoul, Republic of Korea; School of Electronic Engineering, Soongsil University, Seoul, Republic of Korea","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","193","194","In this paper, we present a dual-polarized rectifying metasurface designed for far-field wireless power transmission and energy harvesting at 2.45 GHz band. The proposed rectifying metasurface is a double-sided structure, where the front and back sides consist of metasurface unit cells and rectifying circuits, respectively. The metasurface unit cell is a diagonally symmetric design that allows reception of vertical and horizontal polarizations. The rectifying circuitry on the back side is linked with the metasurface through a via hole. We verify the proposed rectifying metasurface with numerical simulation. The results show good rectification efficiency for both polarizations.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472002","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472002","metamaterial;metasurface;wireless power transmission;energy harvesting;dual polarization","Transmitting antennas;Rectifying circuits;Metasurfaces;Numerical simulation;Wireless power transmission;Energy harvesting;Design optimization","electromagnetic wave polarisation;microwave metamaterials;rectification;rectifying circuits","metasurface unit cell;vertical polarizations;horizontal polarizations;dual-polarized rectifying metasurface;far-field wireless power transmission;double-sided structure;metasurface unit cells;rectifying circuits;energy harvesting;diagonally symmetric design;via hole;numerical simulation;frequency 2.45 GHz","","","","4","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Coil Coupling Analysis for WPT Applications","J. -I. Moon; S. -W. Kim; S. -M. Kim; I. -K. Cho","Broadcasting•Media Research Laboratory, Electronics and Telecommunications Research Institute (ETRI), Daejeon, Korea; Broadcasting•Media Research Laboratory, Electronics and Telecommunications Research Institute (ETRI), Daejeon, Korea; Broadcasting•Media Research Laboratory, Electronics and Telecommunications Research Institute (ETRI), Daejeon, Korea; Broadcasting•Media Research Laboratory, Electronics and Telecommunications Research Institute (ETRI), Daejeon, Korea","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","234","235","In this paper, we have investigated the relationship between the coupling coefficient ratio and the wave impedance of the transmitting and receiving coils, which are important in WPT(wireless power transmission technology). As the transmission distance increases with the diameter, the wave impedance presents the similar characteristics similar of the coupling coefficient ratio and converges to a specific value. Therefore, in order to obtain the coupling coefficient ratio, the wave impedance could be an alternative parameters instead of the complicated calculation.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9471997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9471997","Wireless Power;electric coupling;magnetic coupling","Couplings;Coils;Wireless communication;Power transmission;Impedance;Antennas","coils;inductive power transmission","transmitting coil;wireless power transmission technology;receiving coils;wave impedance;coupling coefficient ratio;WPT applications;coil coupling analysis","","","","5","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Delay-line phase-shifter Based Beamforming antenna for sub-6GHz 5G Mobile Communication","J. Kwon; H. Park; C. Lee; G. Namgung; Y. Seo; S. Kahng","Dept. of Info. & Telecom. Eng., Incheon National University, Incheon, Korea; Dept. of Info. & Telecom. Eng., Incheon National University, Incheon, Korea; Dept. of Info. & Telecom. Eng., Incheon National University, Incheon, Korea; Dept. of Info. & Telecom. Eng., Incheon National University, Incheon, Korea; Dept. of Info. & Telecom. Eng., Incheon National University, Incheon, Korea; Dept. of Info. & Telecom. Eng., Incheon National University, Incheon, Korea","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","370","372","In this paper, a wideband phase shifter architecture using a new switching network is proposed. The new reference network consists of coupled lines and open stubs, respectively, and the delay network only consists of standard transmission lines. Since the phase scattering characteristics according to the right mode and the mode-mode impedance ratio R of the coupled line and the characteristic impedance ZM of the main transmission line and the stronger phase scattering characteristic due to the characteristic impedance ZS of the open stub are used together 45 °, 90 °, 135 ° phase shifter can be designed. Also, based on the derived formula, we confirmed the resonance frequency of the matrix circuit designed through CST-MWS, confirmed the S-parameter and radiation pattern at 3.5GHz which is the resonance frequency band, and investigated the optimization.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9471957","National Research Foundation of Korea; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9471957","phase-shifter;Beamforming;antenna;5G;Mobile Communication","Power dividers;Power transmission lines;Patch antennas;Phase shifters;Resonant frequency;Scattering;RLC circuits","5G mobile communication;antenna radiation patterns;array signal processing;broadband antennas;delay lines;electromagnetic wave scattering;microwave antenna arrays;microwave phase shifters;S-parameters","radiation pattern;S-parameter;matrix circuit;resonance frequency;delay-line phase-shifter based beamforming antenna;mode-mode impedance ratio;characteristic impedance;main transmission line;phase scattering characteristics;standard transmission lines;delay network;open stub;coupled line;reference network;switching network;wideband phase shifter architecture;5g mobile communication;frequency 6.0 GHz;frequency 3.5 GHz","","","","3","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"5-50GHz High Performance Quad-Ridged UWB Horn Antenna","N. Hu; W. Xie; J. Liu; S. Liu; L. Zhao; C. Yuan","A-INFO Inc, Beijing, China; A-INFO Inc, Beijing, China; Chengdu A-INFO Inc, Chengdu, China; A-INFO Inc, Beijing, China; Chengdu A-INFO Inc, Chengdu, China; Chengdu A-INFO Inc, Chengdu, China","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","158","159","With the development of 5G communication technology, horn antennas are widely used as source antenna and standard antenna. Ordinary horn antenna's bandwidth is narrow and cannot meet the needs of application. To solve the problem, this paper presents a quad-ridged ultra-wideband dual-polarized horn antenna. The horn antenna operating band is 5-50GHz, covering the band of 5G communication. And this antenna has been tested and used in practical applications.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472094","quad-ridge horn antenna;dual-polarize;ultra-wideband;5G communication","Antenna measurements;5G mobile communication;Horn antennas;Millimeter wave measurements;Millimeter wave technology;Millimeter wave propagation;Ultra wideband antennas","5G mobile communication;electromagnetic wave polarisation;horn antennas;microwave antennas;millimetre wave antennas;ultra wideband antennas","5G communication technology;dual-polarized horn antenna;horn antenna operating band;high performance quadridged UWB horn antenna;frequency 5.0 GHz to 50.0 GHz","","","","6","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Four Radial Meander-line Top-loading Antenna for Parking Lot System","H. -J. Lee; Y. -S. Choi; D. -S. Choi; J. -H. Hong; J. -M. Woo","Department of Radio Science and Engineering, Daejeon, South Korea; Department of Radio Science and Engineering, Daejeon, South Korea; Department of Radio Science and Engineering, Daejeon, South Korea; Department of Radio Science and Engineering, Daejeon, South Korea; Department of Radio Science and Engineering, Daejeon, South Korea","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","395","396","This letter presents an antenna for smart parking lot management systems. The antenna is installed on parking lot pavements in order to transmit signals at 868 MHz (wavelength λ = 345 mm) when a car enters a parking space. The proposed antenna has a meander-line top-loaded structure that can reduce the size of the horizontal radiating element and obtain a conical radiation characteristic. Impedance matching is achieved by removing the conductor around a feeding point. As a result, S11 is −17.78 dB at the center frequency, and the −10-dB bandwidth at 188 MHz is 2.16%. The diameter of the proposed antenna is 50 mm and its height is 13 mm. Thus, its volume is reduced by 90.57% compared with the general-plate top-loaded antenna, which has a diameter of 110 mm and height of 28.5 mm.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9471965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9471965","Top-loaded antenna;Inverted-F antenna;Meander line;Small antenna;Parking lot","Antenna measurements;Surface impedance;Shape;Transmitting antennas;Loading;Conductors;Sensor systems","antenna radiation patterns;impedance matching","impedance matching;general-plate top-loaded antenna;conical radiation characteristic;horizontal radiating element;meander-line top-loaded structure;parking space;parking lot pavements;smart parking lot management systems;radial meander-line top-loading antenna;frequency 188.0 MHz;size 50.0 mm;size 13.0 mm;size 110.0 mm;size 28.5 mm;frequency 868.0 MHz;wavelength 345.0 mm","","","","4","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"A Novel Compensation Inductance Structure for Suppressing Differential-to-Common Mode Conversion in Bended Differential Transmission Line","J. Wang; Y. Sun; H. Zhu; F. Li","Key Lab of Intelligent Computing & Signal Processing Ministry of Education, Anhui University, Hefei, China; Key Lab of Intelligent Computing & Signal Processing Ministry of Education, Anhui University, Hefei, China; Key Lab of Intelligent Computing & Signal Processing Ministry of Education, Anhui University, Hefei, China; Key Lab of Intelligent Computing & Signal Processing Ministry of Education, Anhui University, Hefei, China","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","258","261","A novel compact compensation inductance structure optimized by genetic algorithm (GA) for right-angle bended transmission line is proposed to mitigate differential-to-common mode conversion noise in this paper. In comparison with the previous suppression method, high suppression level and large bandwidth are obtained with the proposed structure. Simultaneously, the differential return loss and insertion loss have been minimized by GA, leading to an overall improved signal integrity (SI). Furthermore, the proposed structure places inside the transmission line and does not occupy extra wiring space. Finally, the differential-to-common mode conversion can be prohibited from DC to 11 GHz with a suppression level of - 23.13 dB. The measured results agree well with the simulated ones.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9471924","National Natural Science Foundation of China; Southeast University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9471924","compensation inductance;differential-to-common mode conversion;genetic algorithm;right-angle bend;signal integrity","Wiring;Inductance;Power transmission lines;Insertion loss;Bandwidth;Transmission line measurements;Reflector antennas","compensation;genetic algorithms;transmission line theory","signal integrity;genetic algorithm;right-angle bended transmission line;insertion loss;differential return loss;high suppression level;previous suppression method;differential-to-common mode conversion noise;compact compensation inductance structure;bended differential transmission line;novel compensation inductance structure;frequency 11.0 GHz","","","","12","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
"Integration of 5G MIMO Antenna Array with Low-Profile GSM Band Base-Station Antenna","Y. Zhu; Y. Chen; S. Yang","Department of Microwave Engineering, University of Electronic Science and Technology of China, Chengdu, P. R. China; Department of Microwave Engineering, University of Electronic Science and Technology of China, Chengdu, P. R. China; Department of Microwave Engineering, University of Electronic Science and Technology of China, Chengdu, P. R. China","2019 8th Asia-Pacific Conference on Antennas and Propagation (APCAP)","5 Jul 2021","2019","","","628","629","In this paper, a dual-polarized 5G planar MIMO antenna array is integrated with one GSM band antenna element for multi-band base-station applications. Using frequency selective surface (FSS), a shared-aperture configuration covering 0.69-0.96 GHz band (B1) and the 3.3-5 GHz band (B2) is achieved. Compact size characteristic is realized by the capacitive loading effect of FSS. Due to the extremely limited space, feeding cables of B2 antenna array bring severe deteriorations on performance of B1 band antenna. A novel decoupling method which spiral coaxial cables with specific radium is proposed to eliminate these influences. On the other hand, port to port isolations in closely spaced B2 band antenna array are improved by disconnected baffle structures. The total size of the proposed array is 0.93λL × 0.93λL × 0.17λL (λL is the wavelength at the center frequency of B1), which makes this array an ideal candidate for future 5G massive MIMO base station antenna developments.","2642-9179","978-1-6654-0054-1","10.1109/APCAP47827.2019.9472162","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472162","dual-band;5G MIMO antenna;shared-aperture;low-profile;base station antenna","GSM;Frequency selective surfaces;Coaxial cables;Spirals;5G mobile communication;Simulation;Massive MIMO","antenna radiation patterns;antenna testing;broadband antennas;cellular radio;coaxial cables;diversity reception;electromagnetic wave polarisation;frequency selective surfaces;microstrip antenna arrays;MIMO communication;mobile antennas;multifrequency antennas;UHF antennas","B2 antenna array;B1 band antenna;closely spaced B2 band antenna array;5G MIMO antenna array;low-profile GSM band base-station antenna;GSM band antenna element;multiband base-station applications;dual-polarized 5G planar antenna array;massive MIMO base station antenna developments;frequency 0.69 GHz to 0.96 GHz;frequency 3.3 GHz to 5.0 GHz","","","","4","IEEE","5 Jul 2021","","","IEEE","IEEE Conferences"
