"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"7 Hypothesis Driven Multi-target Drug Design","K. R. Sakharkar; M. K. Sakharkar; R. Chandra",NA; NA; NA,"Post-genomic Approaches in Drug and Vaccine Development","","2015","","","133","178","Over the past decade genome sequencing projects and the associated efforts have facilitated the discovery of several novel disease targets and the approval of several innovative drugs. To further exploit this data for human health and disease, there is a need to understand the genome data itself in detail, discover novel targets, understand their role in physiological pathways and associated diseases, with the aim to translate these discoveries to clinical and preventive medicine. It is equally important to understand the labors and limitations in integrating clinical phenotypes with genomic, transcriptomic, proteomic and metabolomic approaches. This book focuses on some key advances in the field. Technical topics discussed in the book include: • Drug discovery • Target identification and prioritization • Hypothesis driven multi-target drug design • Genomics in vaccine development • Gene regulatory networks • Vaccine design and development • Prediction of drug side effects in silico","","9788793102859","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227585.pdf&bkn=9218830&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Wireless Communication","S. Kumar",NA,"Wireless Communication","","2015","","","i","xlv","Wireless communication is one of the fastest growing fields in the engineering world today. Rapid growth in the domain of wireless communication systems, services and application has drastically changed the way we live, work and communicate. Wireless communication offers a broad and dynamic technological field, which has stimulated incredible excitements and technological advancements over last few decades. The expectations from wireless communication technology are increasing every day. This is placing enormous challenges to wireless system designers. Moreover, this has created an ever increasing demand for conceptually strong and well versed communication engineers who understand the wireless technology and its future possibilities. In recent years, significant progress in wireless communication system design has taken place, which will continue in future. Especially for last two decades, the research contributions in wireless communication system design have resulted in several new concepts and inventions at remarkable speed. A text book is indeed required to offer familiarity with such developments and underlying concepts, to be taught in the classroom to future engineers. This is one of the motivations for writing this book. Practically no book can be up to date in this field, due to the fast ongoing research and developments. The new developments are announced almost every day. Teaching directly from the research papers in the classroom cannot build the necessary foundation. Therefore need for a textbook is unavoidable, which is integral to learning, and is an essential source to build the concept. The prime goal of this book is to cooperate in the learning process. This book is based on current research as well as classical text books in the field, and aims to provide in depth understanding on fundamental concepts, which form the basis of wireless communication and build the platform, on which current developments can be understood and future contributions can be made. This book is written in self-explanatory manner to facilitate critical thinking and to support self study. Special emphasis has been given in this book to systematically organize and present the wide domain of wireless communication technology. Extra care has been taken to present the contents and the concepts in user friendly way to enable an easy understanding. Therefore the language of this book is made to make one feel, listening to a classroom lecture. This makes learning straight forward. Sometimes, the explanation could seem to be oversimplified, this is in order to support wide spectrum of readers as well as to clarify the hazy picture. A book of this kind, which addresses a fast developing technology, the frequent use of acronyms and abbreviations is almost inevitable. A care has been taken to spell the acronyms and abbreviations as frequently as practically suitable in the text. Besides, a list of acronyms and abbreviations has also been provided.","","9788793102811","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227509.pdf&bkn=9218888&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Biographies","Z. Dongjiao",NA,"School Culture Improvement","","2015","","","303","305","School Culture Improvement follows an abstract-concrete-abstract train of thought. The first three chapters answer the questions from the angle of abstract theory: what is the school culture and how is it managed? What is the school culture drive model? What is the school culture assessment? The two chapters thereafter solve major problems from the perspective of operations: how to develop the school culture solution and how to implement the school culture and promote cultural practices? The book concludes at the abstract theoretical level, on the position of sociological reflection, exploring what is the rationality and legitimacy of school culture and how does school culture happen? School Culture Improvement is one of the few school culture monographs which aims directly at management. Its contribution and features lie in two aspects: connecting school culture and school improvement and connecting research on project case and school culture, thus establishing a relatively complete system of school culture improvement theory. In this book, the author originates the following views and models: concept of school culture, school culture tripod structure theory, school culture spectrum theory, school culture drive model, and school culture unity and conflict.","","9788793237933","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227743.pdf&bkn=9218796&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"About the Editors","",,"Resource Management in Future Internet","","2015","","","213","220","Future Internet and Internet of Things set out a new vision for connectivity, real-time applications and services. Data procured from the use of a large number of heterogeneous physical and virtual devices must be real-time processed and analyzed for the goal of effective resource management and control while maintaining the required performance and quality of service. In addition, the development of the communication networks towards heterogeneous and new generation broadband connectivity brings up new requirements towards the way of managing and controlling of the available resources. Thus for the effective resource management in future internet novel approaches must be proposed and developed. It could be seen that recently a considerable amount of effort has been devoted on behalf of industry and academia, towards the research and design of methods for effective management of resources in internet and multimedia communications. The book reviews some specific topics in the field of future internet and internet technologies that are closely related to the issue of finding effective solutions for the management of resources and performance. Technical topics discussed in the book include: • Future Internet Technologies; • Internet of things; • Multimedia Networks; • Wireless Access Networks; • Software Communications; • Positioning and Localization in Communications; • Resource Management. Resource Management in future Internet is recommended for specialists working in the field of information and communication industries as well as academic staff and researchers working in the field of multimedia communications and telecommunication networks.","","9788793102453","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227539.pdf&bkn=9218855&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"3 Arrays and Pointers","K. S. Oza; S. R. Patil; R. K. Kamat",NA; NA; NA,"‘C’ Programming in Open Source Paradigm: A Hands on Approach","","2015","","","67","98","Over the period of last few decades, the 'C' language has become an icon for computer programmers. The field of computer science has undergone tremendous change, and the rate of obsolescence of concepts, programming platforms, tools and utilities is extremely high. However, in spite of such vast changes, the only thing that has retained its stability is the 'C' language. Even today, millions of students, hobbyists and professional programmers enjoy the sturdiness, reliability and user friendliness of the 'C' language. Today 'C' enjoys the undisputable recognition in the computing paradigm for diversified applications, from the basic programming, microcontrollers, and spreadsheets to system programming. In this book, most of the usual theoretical features have been skipped, for these have been widely published in previous books. Rather than introducing the underpinning theory, the authors approach has been ""learning-through-doing"", which is one that often appeals to programmers. Theory is followed by practical implementation, and in this way the book will cover programming aspects in a self-tutor manner providing an excellent overview, from basic to advance programming. Topics discussed include: • GCC interface • First time 'C' User • Decision and looping structures • Arrays and pointers • Functions, structures and union • Linear data structures","","9788793237681","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227765.pdf&bkn=9218895&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"25 Stem Cells for Red Blood Cell Production","",,"Stem Cell Biology and Regenerative Medicine","","2015","","","631","648","The study of stem cell biology is under intensive investigations. Because stem cells have the unique capability to self-renew and differentiate into one or several cell types, they play a critical role in development, tissue homeostasis and regeneration. Stem cells also constitute promising cell candidates for cell therapy. The aim of this book is to provide an accurate knowledge on stem cell biology and regenerative medicine. This book will cover many topics in the field and is based on seminars given by recognized scientists involved the international master program on stem cell biology at the University Pierre and Marie Curie (UPMC) in Paris.","","9788793237087","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227480.pdf&bkn=9218860&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"5 Security and Usability","",,"User Requirements for Wireless","","2015","","","77","98","In most IT system development processes, the identification or elicitation of user requirements is recognized as a key building block. In practice, the identification of user needs and wants is a challenge and inadequate or faulty identifications in this step of an IT system development can cause huge problems with the final product. The elicitation of user requirements as such changes according to age groups;, to gender,; to cultural settings,; and into time; and experience in the use of the system/software. User requirements, therefore, cannot be used between projects, IT systems, and different software. That makes the elicitation of user requirements an inherent part of any software development project and a resourceful activity as well. This book provides insights to the process of identifying user requirements and to different types by describing varying case studies in which technologies or software has been developed. A variety of user requirements are provided illustrating the effect of changing the targeted user group with respect to age,; to the context and the different technologies or software as well as to the difference in viewpoint on ways of involving users in the elicitation process. Cases and user requirement elements discussed in the book include: • User requirements elicitation processes for children, construction workers, and farmers • User requirements for personalized services of a broadcast company • Variations in user involvement • Practical elements of user involvement and requirements elicitation • Usable security requirements for design of privacy","","9788793237612","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227548.pdf&bkn=9218873&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"2 Non-coding RNAs as Molecular Tools","K. R. Sakharkar; M. K. Sakharkar; R. Chandra",NA; NA; NA,"Post-genomic Approaches in Cancer and Nano Medicine","","2015","","","25","60","Understanding the molecular mechanisms of cancer is the key for transforming cancer medicine. A substantial proportion of human genes show alternative splicing and mis-regulation of Pre-mRNA splicing is seen in several cancers. This book further investigates these matters. The first few chapters provide an update on the role of genomics in understanding alternative splicing, and targets in cancer pathogenesis. Advances and prospects in applications of nanotechnology for cancer prevention, detection and treatment are a promising field of research. The subsequent chapters provide insights on how nanotechnology-based therapeutics are moving towards revolutionizing cancer and infectious disease treatment by minimizing toxicity and facilitating targeted delivery of drugs. Technical topics discussed in the book include: • Alternative splicing and cancer • Cancer imaging • Nanomaterials in infectious diseases • Nanomedicine in oxidative stress and cancer • Nanoparticle based drug delivery systems","","9788793102873","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227556.pdf&bkn=9218818&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"About the Authors","P. N. Mahalle; P. N. Railkar",NA; NA,"Identity Management for Internet of Things","","2015","","","163","164","The Internet of Things is a wide-reaching network of devices, and these devices can intercommunicate and collaborate with each other to produce variety of services at any time, any place, and in any way. Maintaining access control, authentication and managing the identity of devices while they interact with other devices, services and people is an important challenge for identity management. The identity management presents significant challenges in the current Internet communication. These challenges are exacerbated in the internet of things by the unbound number of devices and expected limitations in constrained resources. Current identity management solutions are mainly concerned with identities that are used by end users, and services to identify themselves in the networked world. However, these identity management solutions are designed by considering that significant resources are available and applicability of these identity management solutions to the resource constrained internet of things needs a thorough analysis. Technical topics discussed in the book include: • Internet of Things; • Identity Management; • Identity models in Internet of Things; • Identity management and trust in the Internet of Things context; • Authentication and access control; Identitymanagement for Internet of Things contributes to the area of identity management for ubiquitous devices in the Internet of Things. It initially presents the motivational factors together with the identity management problems in the context of Internet of Things and proposes an identity management framework. Following this, it refers to the major challenges for Identitymanagement and presents different identity management models. This book also presents relationship between identity and trust, different approaches for trust management, authentication and access control.Key milestones identified for Identitymanagement are clustering with hierarchical addressing, trust management, mutual authentication and access control. Identitymanagement for Internet of Things is ideal forpersonnel in computer/communication industries as well as academic staff and master/research students in wireless communication, computer science, operational research, electrical engineering andtelecommunication systems Internet, and cloud computing.","","9788793102910","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227487.pdf&bkn=9218864&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"1 The Internet of Things","",,"Resource Management in Future Internet","","2015","","","1","20","Future Internet and Internet of Things set out a new vision for connectivity, real-time applications and services. Data procured from the use of a large number of heterogeneous physical and virtual devices must be real-time processed and analyzed for the goal of effective resource management and control while maintaining the required performance and quality of service. In addition, the development of the communication networks towards heterogeneous and new generation broadband connectivity brings up new requirements towards the way of managing and controlling of the available resources. Thus for the effective resource management in future internet novel approaches must be proposed and developed. It could be seen that recently a considerable amount of effort has been devoted on behalf of industry and academia, towards the research and design of methods for effective management of resources in internet and multimedia communications. The book reviews some specific topics in the field of future internet and internet technologies that are closely related to the issue of finding effective solutions for the management of resources and performance. Technical topics discussed in the book include: • Future Internet Technologies; • Internet of things; • Multimedia Networks; • Wireless Access Networks; • Software Communications; • Positioning and Localization in Communications; • Resource Management. Resource Management in future Internet is recommended for specialists working in the field of information and communication industries as well as academic staff and researchers working in the field of multimedia communications and telecommunication networks.","","9788793102453","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227533.pdf&bkn=9218855&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"5 Advancement of School Culture Practice","Z. Dongjiao",NA,"School Culture Improvement","","2015","","","219","254","School Culture Improvement follows an abstract-concrete-abstract train of thought. The first three chapters answer the questions from the angle of abstract theory: what is the school culture and how is it managed? What is the school culture drive model? What is the school culture assessment? The two chapters thereafter solve major problems from the perspective of operations: how to develop the school culture solution and how to implement the school culture and promote cultural practices? The book concludes at the abstract theoretical level, on the position of sociological reflection, exploring what is the rationality and legitimacy of school culture and how does school culture happen? School Culture Improvement is one of the few school culture monographs which aims directly at management. Its contribution and features lie in two aspects: connecting school culture and school improvement and connecting research on project case and school culture, thus establishing a relatively complete system of school culture improvement theory. In this book, the author originates the following views and models: concept of school culture, school culture tripod structure theory, school culture spectrum theory, school culture drive model, and school culture unity and conflict.","","9788793237933","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227776.pdf&bkn=9218796&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"9 Nanomedicine for the Treatment of Breast Cancer","K. R. Sakharkar; M. K. Sakharkar; R. Chandra",NA; NA; NA,"Post-genomic Approaches in Cancer and Nano Medicine","","2015","","","267","286","Understanding the molecular mechanisms of cancer is the key for transforming cancer medicine. A substantial proportion of human genes show alternative splicing and mis-regulation of Pre-mRNA splicing is seen in several cancers. This book further investigates these matters. The first few chapters provide an update on the role of genomics in understanding alternative splicing, and targets in cancer pathogenesis. Advances and prospects in applications of nanotechnology for cancer prevention, detection and treatment are a promising field of research. The subsequent chapters provide insights on how nanotechnology-based therapeutics are moving towards revolutionizing cancer and infectious disease treatment by minimizing toxicity and facilitating targeted delivery of drugs. Technical topics discussed in the book include: • Alternative splicing and cancer • Cancer imaging • Nanomaterials in infectious diseases • Nanomedicine in oxidative stress and cancer • Nanoparticle based drug delivery systems","","9788793102873","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227405.pdf&bkn=9218818&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"24 Stem Cells for Cardiac Repair","",,"Stem Cell Biology and Regenerative Medicine","","2015","","","593","630","The study of stem cell biology is under intensive investigations. Because stem cells have the unique capability to self-renew and differentiate into one or several cell types, they play a critical role in development, tissue homeostasis and regeneration. Stem cells also constitute promising cell candidates for cell therapy. The aim of this book is to provide an accurate knowledge on stem cell biology and regenerative medicine. This book will cover many topics in the field and is based on seminars given by recognized scientists involved the international master program on stem cell biology at the University Pierre and Marie Curie (UPMC) in Paris.","","9788793237087","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227603.pdf&bkn=9218860&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Index","",,"User Requirements for Wireless","","2015","","","105","106","In most IT system development processes, the identification or elicitation of user requirements is recognized as a key building block. In practice, the identification of user needs and wants is a challenge and inadequate or faulty identifications in this step of an IT system development can cause huge problems with the final product. The elicitation of user requirements as such changes according to age groups;, to gender,; to cultural settings,; and into time; and experience in the use of the system/software. User requirements, therefore, cannot be used between projects, IT systems, and different software. That makes the elicitation of user requirements an inherent part of any software development project and a resourceful activity as well. This book provides insights to the process of identifying user requirements and to different types by describing varying case studies in which technologies or software has been developed. A variety of user requirements are provided illustrating the effect of changing the targeted user group with respect to age,; to the context and the different technologies or software as well as to the difference in viewpoint on ways of involving users in the elicitation process. Cases and user requirement elements discussed in the book include: • User requirements elicitation processes for children, construction workers, and farmers • User requirements for personalized services of a broadcast company • Variations in user involvement • Practical elements of user involvement and requirements elicitation • Usable security requirements for design of privacy","","9788793237612","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227571.pdf&bkn=9218873&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"27 Legal Framework for Research on Human Embryonic Stem Cells in France and in Europe","",,"Stem Cell Biology and Regenerative Medicine","","2015","","","667","690","The study of stem cell biology is under intensive investigations. Because stem cells have the unique capability to self-renew and differentiate into one or several cell types, they play a critical role in development, tissue homeostasis and regeneration. Stem cells also constitute promising cell candidates for cell therapy. The aim of this book is to provide an accurate knowledge on stem cell biology and regenerative medicine. This book will cover many topics in the field and is based on seminars given by recognized scientists involved the international master program on stem cell biology at the University Pierre and Marie Curie (UPMC) in Paris.","","9788793237087","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227589.pdf&bkn=9218860&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"2 Spectrum Sensing in Cognitive Radio","T. S. Dhope",NA,"Cognitive Radio Networks Optimization with Spectrum Sensing Algorithms","","2015","","","33","90","In recent years, a considerable amount of effort has been devoted, both in industry and academia, towards the efficient utilization of the available spectrum under the various propagation models which lead towards the design and dimensioning of the future network Internet of Things (IoT). This book focuses on Television White Space (TVWS) opportunities and regulatory aspects for cognitive radio applications, and includes case studies for the exploitation of TVWS depending on user's mobility, and the geo-location between user and the Base Station. The book presents recent advances in spectrum sensing, reflecting state of the art technology and research achievements in this area as well as a new insights in spectrum sensing of performance modeling, analysis and worldwide applications. Technical topics discussed include: • Novel Application of TV White Space • Spectrum Sensing in Cognitive Radio • Cooperative Spectrum Sensing • DoA Estimation Algorithms","","9788793102019","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227629.pdf&bkn=9218857&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Cognitive Radio Networks Optimization with Spectrum Sensing Algorithms","T. S. Dhope",NA,"Cognitive Radio Networks Optimization with Spectrum Sensing Algorithms","","2015","","","i","xxvii","In recent years, a considerable amount of effort has been devoted, both in industry and academia, towards the efficient utilization of the available spectrum under the various propagation models which lead towards the design and dimensioning of the future network Internet of Things (IoT). This book focuses on Television White Space (TVWS) opportunities and regulatory aspects for cognitive radio applications, and includes case studies for the exploitation of TVWS depending on user's mobility, and the geo-location between user and the Base Station. The book presents recent advances in spectrum sensing, reflecting state of the art technology and research achievements in this area as well as a new insights in spectrum sensing of performance modeling, analysis and worldwide applications. Technical topics discussed include: • Novel Application of TV White Space • Spectrum Sensing in Cognitive Radio • Cooperative Spectrum Sensing • DoA Estimation Algorithms","","9788793102019","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227491.pdf&bkn=9218857&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"14 In silico Approaches for Dealing With Gene Regulatory Networks to Understand Molecular Mechanisms of Immunity in Infectious Disease","K. R. Sakharkar; M. K. Sakharkar; R. Chandra",NA; NA; NA,"Post-genomic Approaches in Drug and Vaccine Development","","2015","","","375","390","Over the past decade genome sequencing projects and the associated efforts have facilitated the discovery of several novel disease targets and the approval of several innovative drugs. To further exploit this data for human health and disease, there is a need to understand the genome data itself in detail, discover novel targets, understand their role in physiological pathways and associated diseases, with the aim to translate these discoveries to clinical and preventive medicine. It is equally important to understand the labors and limitations in integrating clinical phenotypes with genomic, transcriptomic, proteomic and metabolomic approaches. This book focuses on some key advances in the field. Technical topics discussed in the book include: • Drug discovery • Target identification and prioritization • Hypothesis driven multi-target drug design • Genomics in vaccine development • Gene regulatory networks • Vaccine design and development • Prediction of drug side effects in silico","","9788793102859","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227536.pdf&bkn=9218830&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"13 Inhibition of Virulence Potential of Vibrio Cholerae by Herbal Compounds","K. R. Sakharkar; M. K. Sakharkar; R. Chandra",NA; NA; NA,"Post-genomic Approaches in Drug and Vaccine Development","","2015","","","347","374","Over the past decade genome sequencing projects and the associated efforts have facilitated the discovery of several novel disease targets and the approval of several innovative drugs. To further exploit this data for human health and disease, there is a need to understand the genome data itself in detail, discover novel targets, understand their role in physiological pathways and associated diseases, with the aim to translate these discoveries to clinical and preventive medicine. It is equally important to understand the labors and limitations in integrating clinical phenotypes with genomic, transcriptomic, proteomic and metabolomic approaches. This book focuses on some key advances in the field. Technical topics discussed in the book include: • Drug discovery • Target identification and prioritization • Hypothesis driven multi-target drug design • Genomics in vaccine development • Gene regulatory networks • Vaccine design and development • Prediction of drug side effects in silico","","9788793102859","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227507.pdf&bkn=9218830&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"3 School Culture Assessment","Z. Dongjiao",NA,"School Culture Improvement","","2015","","","103","160","School Culture Improvement follows an abstract-concrete-abstract train of thought. The first three chapters answer the questions from the angle of abstract theory: what is the school culture and how is it managed? What is the school culture drive model? What is the school culture assessment? The two chapters thereafter solve major problems from the perspective of operations: how to develop the school culture solution and how to implement the school culture and promote cultural practices? The book concludes at the abstract theoretical level, on the position of sociological reflection, exploring what is the rationality and legitimacy of school culture and how does school culture happen? School Culture Improvement is one of the few school culture monographs which aims directly at management. Its contribution and features lie in two aspects: connecting school culture and school improvement and connecting research on project case and school culture, thus establishing a relatively complete system of school culture improvement theory. In this book, the author originates the following views and models: concept of school culture, school culture tripod structure theory, school culture spectrum theory, school culture drive model, and school culture unity and conflict.","","9788793237933","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227730.pdf&bkn=9218796&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Data Fusion Support to Activity-Based Intelligence","R. Antony",NA,"Data Fusion Support to Activity-Based Intelligence","","2015","","","","","This new resource provides a coherent, intuitive, and theoretical foundation for the fusion and exploitation of traditional sensor data as well as text-based information. In addition to presenting a detailed discussion of base-level data fusion requirements, a variety of higher level exploitation algorithms are presented that perform fully automated relationship discovery, rank interest level of entities, and support context-sensitive behavior understanding (both static and dynamic context). This book identifies eight canonical fusion forms as well as twenty foundational fusion services to enable formal mapping between models and services. Normalization and representation processes for (hard) sensor data and (soft) semantic data are described as well as methods for combining hard and soft data. Included is a prototype fusion system developed to implement virtually all the presented applications in order to demonstrate the robustness and utility of the design principles presented in this resource. The prototype system presented supports a variety of user workflows and all the applications are fully integrated. There is extensive fusion system output for unclassified scenarios to permit the reader to fully understand all presented design principles. This book also presents context-sensitive fuzzy semantic spatial and temporal reasoning.","","9781608078462","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9100105.pdf&bkn=9100104&pdfType=book","","","","","","","","","","16 Jun 2020","","","Artech","Artech Books"
"Software Configuration Management Handbook, Third Edition","A. Leon",NA,"Software Configuration Management Handbook, Third Edition","","2015","","","","","Software configuration management (SCM) is one of the scientific tools that is aimed to bring control to the software development process. This new resource is a complete guide to implementing, operating, and maintaining a successful SCM system for software development. Project managers, system designers, and software developers are presented with not only the basics of SCM, but also the different phases in the software development lifecycle and how SCM plays a role in each phase. The factors that should be considered and the pitfalls that should be avoided while designing the SCM system and SCM plan are also discussed. In addition, this third edition is updated to include cloud computing and on-demand systems. This book does not rely on one specific tool or standard for explaining the SCM concepts and techniques. In fact, it gives readers enough information about SCM, the mechanics of SCM, and SCM implementation, so that they can successfully implement a SCM system.","","9781608078448","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9100075.pdf&bkn=9100074&pdfType=book","","","","","","","","","","16 Jun 2020","","","Artech","Artech Books"
"RF Coaxial Slot Radiators: Modeling, Measurements, Applications","K. Y. You",NA,"RF Coaxial Slot Radiators: Modeling, Measurements, Applications","","2015","","","","","This authoritative resource presents theoretical models of coaxial slot radiators. Numerical methods are used to present the solutions of those models, as well as focus on radiator applications, including measurements and calibration techniques. In each chapter, the experimental results are used to confirm the theoretical computer calculations. Both industry application aspects and academic theories and formulations are explored many with numerical calculations written in MATLAB code. In addition, this book contains many configurations and technical drawings providing the reader with more effective interpretation and explanation. This book provides easy to understand mathematical symbols, design guidelines, measurements, and applications for coaxial radiators suitable for both engineers and scientists.","","9781608078233","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9100767.pdf&bkn=9100766&pdfType=book","","","","","","","","","","16 Jun 2020","","","Artech","Artech Books"
"The Art and Science of Military Deception, Second Edition","H. Schantz",NA,"The Art and Science of Military Deception, Second Edition","","2015","","","","","This comprehensive treatment of ultrawideband (UWB) antennas and time-domain microwave engineering serves as an invaluable practical reference for anyone involved in antenna and RF design work. This authoritative volume enables readers to select the proper UWB antennas for their applications, design and analyze UWB antennas, and integrate these antennas in an RF system. By applying time-domain thinking to problems of practical interest, the reader will not only learn how to build and analyze antennas, but also understand them at the most fundamental level. This second edition is updated and expanded throughout, providing readers with a history of antennas, numerous new problem sets and worked examples, along with new information on plotting time-domain field lines, time-domain reflectometry, matching techniques, and more. This book also addresses system issues like spectral control and antenna efficiency.","","9781608079568","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9100691.pdf&bkn=9100690&pdfType=book","","","","","","","","","","16 Jun 2020","","","Artech","Artech Books"
"Digital Optical Measurement Techniques and Applications","P. Rastogi",NA,"Digital Optical Measurement Techniques and Applications","","2015","","","","","This new resource explains the principles and applications of today's digital optical measurement techniques. From start to finish, each chapter provides a concise introduction to the concepts and principles of digital optical metrology, followed by a detailed presentation of their applications. The development of all these topics, including their numerous methods, principles, and applications, has been illustrated using a large number of easy-to-understand figures. This book aims to not only help the reader identify the appropriate techniques in function of the measurement requirements, but also assess modern digital measurement systems.","","9781608078073","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9100177.pdf&bkn=9100176&pdfType=book","","","","","","","","","","16 Jun 2020","","","Artech","Artech Books"
"Cloud Computing Security","R. Di Pietro; F. Lombardi",NA; NA,"Cloud Computing Security","","2015","","","","","This comprehensive resource presents a highly informative overview of cloud computing security issues. This book focuses on relevant approaches aimed at monitoring and protecting computation and data hosted on heterogeneous computing resources. The most critical security aspects are thoroughly discussed, highlighting the importance of reliable secure computation over remote heterogeneous cloud nodes. This book shows that present cloud computing is inherently insecure therefore advanced execution models have to be developed to prevent unauthorized users from accessing or affecting others' data and computation. The cloud approach enables on-demand scalable services that allow performing large computations without the costs and maintenance/management issues of costly server farms (thus enabling a novel kind of outsourced computing). Essential reading for software and computer engineers as well as data architects and IT professionals to better understand the complexity and heterogeneity of modern cloud- based scenarios.","","9781608079902","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9100741.pdf&bkn=9100740&pdfType=book","","","","","","","","","","16 Jun 2020","","","Artech","Artech Books"
